year,timeframe,rr_ratio,direction,body_size_points,candle_high,candle_low,outcome
2018,5m,2.0,bullish,14.64430099999936,8071.059872,8039.135297,loss
2018,5m,2.5,bullish,14.64430099999936,8071.059872,8039.135297,loss
2018,5m,3.0,bullish,14.64430099999936,8071.059872,8039.135297,loss
2018,5m,3.5,bullish,14.64430099999936,8071.059872,8039.135297,loss
2018,5m,4.0,bullish,14.64430099999936,8071.059872,8039.135297,loss
2018,5m,4.5,bullish,14.64430099999936,8071.059872,8039.135297,loss
2018,5m,5.0,bullish,14.64430099999936,8071.059872,8039.135297,loss
2018,5m,10.0,bullish,14.64430099999936,8071.059872,8039.135297,loss
2018,5m,1.5,bullish,22.552223000000595,7854.324222,7808.341118,loss
2018,5m,2.0,bullish,22.552223000000595,7854.324222,7808.341118,loss
2018,5m,2.5,bullish,22.552223000000595,7854.324222,7808.341118,loss
2018,5m,3.0,bullish,22.552223000000595,7854.324222,7808.341118,loss
2018,5m,3.5,bullish,22.552223000000595,7854.324222,7808.341118,loss
2018,5m,4.0,bullish,22.552223000000595,7854.324222,7808.341118,loss
2018,5m,4.5,bullish,22.552223000000595,7854.324222,7808.341118,loss
2018,5m,5.0,bullish,22.552223000000595,7854.324222,7808.341118,loss
2018,5m,10.0,bullish,22.552223000000595,7854.324222,7808.341118,loss
2018,5m,1.5,bullish,19.037591000000248,7968.549767,7943.068684,loss
2018,5m,2.0,bullish,19.037591000000248,7968.549767,7943.068684,loss
2018,5m,2.5,bullish,19.037591000000248,7968.549767,7943.068684,loss
2018,5m,3.0,bullish,19.037591000000248,7968.549767,7943.068684,loss
2018,5m,3.5,bullish,19.037591000000248,7968.549767,7943.068684,loss
2018,5m,4.0,bullish,19.037591000000248,7968.549767,7943.068684,loss
2018,5m,4.5,bullish,19.037591000000248,7968.549767,7943.068684,loss
2018,5m,5.0,bullish,19.037591000000248,7968.549767,7943.068684,loss
2018,5m,10.0,bullish,19.037591000000248,7968.549767,7943.068684,loss
2018,5m,1.5,bullish,4.68617599999925,8113.235458,8096.833841,loss
2018,5m,2.0,bullish,4.68617599999925,8113.235458,8096.833841,loss
2018,5m,2.5,bullish,4.68617599999925,8113.235458,8096.833841,loss
2018,5m,3.0,bullish,4.68617599999925,8113.235458,8096.833841,loss
2018,5m,3.5,bullish,4.68617599999925,8113.235458,8096.833841,loss
2018,5m,4.0,bullish,4.68617599999925,8113.235458,8096.833841,loss
2018,5m,4.5,bullish,4.68617599999925,8113.235458,8096.833841,loss
2018,5m,5.0,bullish,4.68617599999925,8113.235458,8096.833841,loss
2018,5m,10.0,bullish,4.68617599999925,8113.235458,8096.833841,loss
2018,5m,1.5,bullish,17.280275000000074,8064.030608,8032.398918,win
2018,5m,2.0,bullish,17.280275000000074,8064.030608,8032.398918,loss
2018,5m,2.5,bullish,17.280275000000074,8064.030608,8032.398918,loss
2018,5m,3.0,bullish,17.280275000000074,8064.030608,8032.398918,loss
2018,5m,3.5,bullish,17.280275000000074,8064.030608,8032.398918,loss
2018,5m,4.0,bullish,17.280275000000074,8064.030608,8032.398918,loss
2018,5m,4.5,bullish,17.280275000000074,8064.030608,8032.398918,loss
2018,5m,5.0,bullish,17.280275000000074,8064.030608,8032.398918,loss
2018,5m,10.0,bullish,17.280275000000074,8064.030608,8032.398918,loss
2018,5m,1.5,bullish,11.129667999999583,8160.390106,8143.109831,loss
2018,5m,2.0,bullish,11.129667999999583,8160.390106,8143.109831,loss
2018,5m,2.5,bullish,11.129667999999583,8160.390106,8143.109831,loss
2018,5m,3.0,bullish,11.129667999999583,8160.390106,8143.109831,loss
2018,5m,3.5,bullish,11.129667999999583,8160.390106,8143.109831,loss
2018,5m,4.0,bullish,11.129667999999583,8160.390106,8143.109831,loss
2018,5m,4.5,bullish,11.129667999999583,8160.390106,8143.109831,loss
2018,5m,5.0,bullish,11.129667999999583,8160.390106,8143.109831,loss
2018,5m,10.0,bullish,11.129667999999583,8160.390106,8143.109831,loss
2018,5m,1.5,bearish,4.961276999998518,8229.882505,8217.625233,loss
2018,5m,2.0,bearish,4.961276999998518,8229.882505,8217.625233,loss
2018,5m,2.5,bearish,4.961276999998518,8229.882505,8217.625233,loss
2018,5m,3.0,bearish,4.961276999998518,8229.882505,8217.625233,loss
2018,5m,3.5,bearish,4.961276999998518,8229.882505,8217.625233,loss
2018,5m,4.0,bearish,4.961276999998518,8229.882505,8217.625233,loss
2018,5m,4.5,bearish,4.961276999998518,8229.882505,8217.625233,loss
2018,5m,5.0,bearish,4.961276999998518,8229.882505,8217.625233,loss
2018,5m,10.0,bearish,4.961276999998518,8229.882505,8217.625233,loss
2018,5m,1.5,bearish,7.587834999998449,8348.953145,8336.987713,loss
2018,5m,2.0,bearish,7.587834999998449,8348.953145,8336.987713,loss
2018,5m,2.5,bearish,7.587834999998449,8348.953145,8336.987713,loss
2018,5m,3.0,bearish,7.587834999998449,8348.953145,8336.987713,loss
2018,5m,3.5,bearish,7.587834999998449,8348.953145,8336.987713,loss
2018,5m,4.0,bearish,7.587834999998449,8348.953145,8336.987713,loss
2018,5m,4.5,bearish,7.587834999998449,8348.953145,8336.987713,loss
2018,5m,5.0,bearish,7.587834999998449,8348.953145,8336.987713,loss
2018,5m,10.0,bearish,7.587834999998449,8348.953145,8336.987713,loss
2018,5m,1.5,bullish,8.463353999999526,8411.698703,8396.814873,loss
2018,5m,2.0,bullish,8.463353999999526,8411.698703,8396.814873,loss
2018,5m,2.5,bullish,8.463353999999526,8411.698703,8396.814873,loss
2018,5m,3.0,bullish,8.463353999999526,8411.698703,8396.814873,loss
2018,5m,3.5,bullish,8.463353999999526,8411.698703,8396.814873,loss
2018,5m,4.0,bullish,8.463353999999526,8411.698703,8396.814873,loss
2018,5m,4.5,bullish,8.463353999999526,8411.698703,8396.814873,loss
2018,5m,5.0,bullish,8.463353999999526,8411.698703,8396.814873,loss
2018,5m,10.0,bullish,8.463353999999526,8411.698703,8396.814873,loss
2018,5m,1.5,bearish,14.008311000001413,8301.966937,8278.327912,win
2018,5m,2.0,bearish,14.008311000001413,8301.966937,8278.327912,win
2018,5m,2.5,bearish,14.008311000001413,8301.966937,8278.327912,win
2018,5m,3.0,bearish,14.008311000001413,8301.966937,8278.327912,win
2018,5m,3.5,bearish,14.008311000001413,8301.966937,8278.327912,no_exit
2018,5m,4.0,bearish,14.008311000001413,8301.966937,8278.327912,no_exit
2018,5m,4.5,bearish,14.008311000001413,8301.966937,8278.327912,no_exit
2018,5m,5.0,bearish,14.008311000001413,8301.966937,8278.327912,no_exit
2018,5m,10.0,bearish,14.008311000001413,8301.966937,8278.327912,no_exit
2018,5m,1.5,bearish,12.549111000000266,8258.482806,8240.680578,loss
2018,5m,2.0,bearish,12.549111000000266,8258.482806,8240.680578,loss
2018,5m,2.5,bearish,12.549111000000266,8258.482806,8240.680578,loss
2018,5m,3.0,bearish,12.549111000000266,8258.482806,8240.680578,loss
2018,5m,3.5,bearish,12.549111000000266,8258.482806,8240.680578,loss
2018,5m,4.0,bearish,12.549111000000266,8258.482806,8240.680578,loss
2018,5m,4.5,bearish,12.549111000000266,8258.482806,8240.680578,loss
2018,5m,5.0,bearish,12.549111000000266,8258.482806,8240.680578,loss
2018,5m,10.0,bearish,12.549111000000266,8258.482806,8240.680578,loss
2018,5m,1.5,bullish,3.793917999999394,8264.319602,8247.101053,win
2018,5m,2.0,bullish,3.793917999999394,8264.319602,8247.101053,loss
2018,5m,2.5,bullish,3.793917999999394,8264.319602,8247.101053,loss
2018,5m,3.0,bullish,3.793917999999394,8264.319602,8247.101053,loss
2018,5m,3.5,bullish,3.793917999999394,8264.319602,8247.101053,loss
2018,5m,4.0,bullish,3.793917999999394,8264.319602,8247.101053,loss
2018,5m,4.5,bullish,3.793917999999394,8264.319602,8247.101053,loss
2018,5m,5.0,bullish,3.793917999999394,8264.319602,8247.101053,loss
2018,5m,10.0,bullish,3.793917999999394,8264.319602,8247.101053,loss
2018,5m,1.5,bearish,21.596146000000772,8140.579524,8114.313942,win
2018,5m,2.0,bearish,21.596146000000772,8140.579524,8114.313942,win
2018,5m,2.5,bearish,21.596146000000772,8140.579524,8114.313942,win
2018,5m,3.0,bearish,21.596146000000772,8140.579524,8114.313942,win
2018,5m,3.5,bearish,21.596146000000772,8140.579524,8114.313942,win
2018,5m,4.0,bearish,21.596146000000772,8140.579524,8114.313942,win
2018,5m,4.5,bearish,21.596146000000772,8140.579524,8114.313942,win
2018,5m,5.0,bearish,21.596146000000772,8140.579524,8114.313942,win
2018,5m,10.0,bearish,21.596146000000772,8140.579524,8114.313942,no_exit
2018,5m,1.5,bullish,16.9267090000003,8055.070461,8035.517195,loss
2018,5m,2.0,bullish,16.9267090000003,8055.070461,8035.517195,loss
2018,5m,2.5,bullish,16.9267090000003,8055.070461,8035.517195,loss
2018,5m,3.0,bullish,16.9267090000003,8055.070461,8035.517195,loss
2018,5m,3.5,bullish,16.9267090000003,8055.070461,8035.517195,loss
2018,5m,4.0,bullish,16.9267090000003,8055.070461,8035.517195,loss
2018,5m,4.5,bullish,16.9267090000003,8055.070461,8035.517195,loss
2018,5m,5.0,bullish,16.9267090000003,8055.070461,8035.517195,loss
2018,5m,10.0,bullish,16.9267090000003,8055.070461,8035.517195,loss
2018,5m,1.5,bullish,5.253115999999864,8047.774466,8031.723277,loss
2018,5m,2.0,bullish,5.253115999999864,8047.774466,8031.723277,loss
2018,5m,2.5,bullish,5.253115999999864,8047.774466,8031.723277,loss
2018,5m,3.0,bullish,5.253115999999864,8047.774466,8031.723277,loss
2018,5m,3.5,bullish,5.253115999999864,8047.774466,8031.723277,loss
2018,5m,4.0,bullish,5.253115999999864,8047.774466,8031.723277,loss
2018,5m,4.5,bullish,5.253115999999864,8047.774466,8031.723277,loss
2018,5m,5.0,bullish,5.253115999999864,8047.774466,8031.723277,loss
2018,5m,10.0,bullish,5.253115999999864,8047.774466,8031.723277,loss
2018,5m,1.5,bullish,4.961277000000337,7919.948632,7898.352486,win
2018,5m,2.0,bullish,4.961277000000337,7919.948632,7898.352486,win
2018,5m,2.5,bullish,4.961277000000337,7919.948632,7898.352486,loss
2018,5m,3.0,bullish,4.961277000000337,7919.948632,7898.352486,loss
2018,5m,3.5,bullish,4.961277000000337,7919.948632,7898.352486,loss
2018,5m,4.0,bullish,4.961277000000337,7919.948632,7898.352486,loss
2018,5m,4.5,bullish,4.961277000000337,7919.948632,7898.352486,loss
2018,5m,5.0,bullish,4.961277000000337,7919.948632,7898.352486,loss
2018,5m,10.0,bullish,4.961277000000337,7919.948632,7898.352486,loss
2018,5m,1.5,bullish,22.47166500000003,7846.113161,7810.508705,loss
2018,5m,2.0,bullish,22.47166500000003,7846.113161,7810.508705,loss
2018,5m,2.5,bullish,22.47166500000003,7846.113161,7810.508705,loss
2018,5m,3.0,bullish,22.47166500000003,7846.113161,7810.508705,loss
2018,5m,3.5,bullish,22.47166500000003,7846.113161,7810.508705,loss
2018,5m,4.0,bullish,22.47166500000003,7846.113161,7810.508705,loss
2018,5m,4.5,bullish,22.47166500000003,7846.113161,7810.508705,loss
2018,5m,5.0,bullish,22.47166500000003,7846.113161,7810.508705,loss
2018,5m,10.0,bullish,22.47166500000003,7846.113161,7810.508705,loss
2018,5m,1.5,bullish,18.677748000000065,7790.663598,7767.900093,loss
2018,5m,2.0,bullish,18.677748000000065,7790.663598,7767.900093,loss
2018,5m,2.5,bullish,18.677748000000065,7790.663598,7767.900093,loss
2018,5m,3.0,bullish,18.677748000000065,7790.663598,7767.900093,loss
2018,5m,3.5,bullish,18.677748000000065,7790.663598,7767.900093,loss
2018,5m,4.0,bullish,18.677748000000065,7790.663598,7767.900093,loss
2018,5m,4.5,bullish,18.677748000000065,7790.663598,7767.900093,loss
2018,5m,5.0,bullish,18.677748000000065,7790.663598,7767.900093,loss
2018,5m,10.0,bullish,18.677748000000065,7790.663598,7767.900093,loss
2018,5m,1.5,bearish,28.892141000000265,7961.098044,7926.660947,win
2018,5m,2.0,bearish,28.892141000000265,7961.098044,7926.660947,win
2018,5m,2.5,bearish,28.892141000000265,7961.098044,7926.660947,win
2018,5m,3.0,bearish,28.892141000000265,7961.098044,7926.660947,win
2018,5m,3.5,bearish,28.892141000000265,7961.098044,7926.660947,win
2018,5m,4.0,bearish,28.892141000000265,7961.098044,7926.660947,win
2018,5m,4.5,bearish,28.892141000000265,7961.098044,7926.660947,win
2018,5m,5.0,bearish,28.892141000000265,7961.098044,7926.660947,win
2018,5m,10.0,bearish,28.892141000000265,7961.098044,7926.660947,win
2018,5m,1.5,bullish,10.506233000000066,7635.696662,7590.169652,loss
2018,5m,2.0,bullish,10.506233000000066,7635.696662,7590.169652,loss
2018,5m,2.5,bullish,10.506233000000066,7635.696662,7590.169652,loss
2018,5m,3.0,bullish,10.506233000000066,7635.696662,7590.169652,loss
2018,5m,3.5,bullish,10.506233000000066,7635.696662,7590.169652,loss
2018,5m,4.0,bullish,10.506233000000066,7635.696662,7590.169652,loss
2018,5m,4.5,bullish,10.506233000000066,7635.696662,7590.169652,loss
2018,5m,5.0,bullish,10.506233000000066,7635.696662,7590.169652,loss
2018,5m,10.0,bullish,10.506233000000066,7635.696662,7590.169652,loss
2018,5m,1.5,bearish,3.2102380000005724,7617.894433,7583.749176,win
2018,5m,2.0,bearish,3.2102380000005724,7617.894433,7583.749176,win
2018,5m,2.5,bearish,3.2102380000005724,7617.894433,7583.749176,win
2018,5m,3.0,bearish,3.2102380000005724,7617.894433,7583.749176,loss
2018,5m,3.5,bearish,3.2102380000005724,7617.894433,7583.749176,loss
2018,5m,4.0,bearish,3.2102380000005724,7617.894433,7583.749176,loss
2018,5m,4.5,bearish,3.2102380000005724,7617.894433,7583.749176,loss
2018,5m,5.0,bearish,3.2102380000005724,7617.894433,7583.749176,loss
2018,5m,10.0,bearish,3.2102380000005724,7617.894433,7583.749176,loss
2018,5m,1.5,bullish,11.965431999999964,7650.580492,7621.688351,loss
2018,5m,2.0,bullish,11.965431999999964,7650.580492,7621.688351,loss
2018,5m,2.5,bullish,11.965431999999964,7650.580492,7621.688351,loss
2018,5m,3.0,bullish,11.965431999999964,7650.580492,7621.688351,loss
2018,5m,3.5,bullish,11.965431999999964,7650.580492,7621.688351,loss
2018,5m,4.0,bullish,11.965431999999964,7650.580492,7621.688351,loss
2018,5m,4.5,bullish,11.965431999999964,7650.580492,7621.688351,loss
2018,5m,5.0,bullish,11.965431999999964,7650.580492,7621.688351,loss
2018,5m,10.0,bullish,11.965431999999964,7650.580492,7621.688351,loss
2018,5m,1.5,bearish,20.4287860000004,7543.475283,7513.415783,loss
2018,5m,2.0,bearish,20.4287860000004,7543.475283,7513.415783,loss
2018,5m,2.5,bearish,20.4287860000004,7543.475283,7513.415783,loss
2018,5m,3.0,bearish,20.4287860000004,7543.475283,7513.415783,loss
2018,5m,3.5,bearish,20.4287860000004,7543.475283,7513.415783,loss
2018,5m,4.0,bearish,20.4287860000004,7543.475283,7513.415783,loss
2018,5m,4.5,bearish,20.4287860000004,7543.475283,7513.415783,loss
2018,5m,5.0,bearish,20.4287860000004,7543.475283,7513.415783,loss
2018,5m,10.0,bearish,20.4287860000004,7543.475283,7513.415783,loss
2018,5m,1.5,bullish,49.320927000000665,7455.047822,7397.84722,win
2018,5m,2.0,bullish,49.320927000000665,7455.047822,7397.84722,win
2018,5m,2.5,bullish,49.320927000000665,7455.047822,7397.84722,win
2018,5m,3.0,bullish,49.320927000000665,7455.047822,7397.84722,win
2018,5m,3.5,bullish,49.320927000000665,7455.047822,7397.84722,win
2018,5m,4.0,bullish,49.320927000000665,7455.047822,7397.84722,win
2018,5m,4.5,bullish,49.320927000000665,7455.047822,7397.84722,win
2018,5m,5.0,bullish,49.320927000000665,7455.047822,7397.84722,no_exit
2018,5m,10.0,bullish,49.320927000000665,7455.047822,7397.84722,no_exit
2018,5m,1.5,bullish,10.798072999999931,7757.6857,7727.91804,loss
2018,5m,2.0,bullish,10.798072999999931,7757.6857,7727.91804,loss
2018,5m,2.5,bullish,10.798072999999931,7757.6857,7727.91804,loss
2018,5m,3.0,bullish,10.798072999999931,7757.6857,7727.91804,loss
2018,5m,3.5,bullish,10.798072999999931,7757.6857,7727.91804,loss
2018,5m,4.0,bullish,10.798072999999931,7757.6857,7727.91804,loss
2018,5m,4.5,bullish,10.798072999999931,7757.6857,7727.91804,loss
2018,5m,5.0,bullish,10.798072999999931,7757.6857,7727.91804,loss
2018,5m,10.0,bullish,10.798072999999931,7757.6857,7727.91804,loss
2018,5m,1.5,bullish,24.51454399999966,7660.503045,7616.435234,loss
2018,5m,2.0,bullish,24.51454399999966,7660.503045,7616.435234,loss
2018,5m,2.5,bullish,24.51454399999966,7660.503045,7616.435234,loss
2018,5m,3.0,bullish,24.51454399999966,7660.503045,7616.435234,loss
2018,5m,3.5,bullish,24.51454399999966,7660.503045,7616.435234,loss
2018,5m,4.0,bullish,24.51454399999966,7660.503045,7616.435234,loss
2018,5m,4.5,bullish,24.51454399999966,7660.503045,7616.435234,loss
2018,5m,5.0,bullish,24.51454399999966,7660.503045,7616.435234,loss
2018,5m,10.0,bullish,24.51454399999966,7660.503045,7616.435234,loss
2018,5m,1.5,bullish,12.840951000000132,7594.547249,7574.410302,loss
2018,5m,2.0,bullish,12.840951000000132,7594.547249,7574.410302,loss
2018,5m,2.5,bullish,12.840951000000132,7594.547249,7574.410302,loss
2018,5m,3.0,bullish,12.840951000000132,7594.547249,7574.410302,loss
2018,5m,3.5,bullish,12.840951000000132,7594.547249,7574.410302,loss
2018,5m,4.0,bullish,12.840951000000132,7594.547249,7574.410302,loss
2018,5m,4.5,bullish,12.840951000000132,7594.547249,7574.410302,loss
2018,5m,5.0,bullish,12.840951000000132,7594.547249,7574.410302,loss
2018,5m,10.0,bullish,12.840951000000132,7594.547249,7574.410302,loss
2018,5m,1.5,bearish,11.089912000000368,7703.695336,7668.09088,loss
2018,5m,2.0,bearish,11.089912000000368,7703.695336,7668.09088,loss
2018,5m,2.5,bearish,11.089912000000368,7703.695336,7668.09088,loss
2018,5m,3.0,bearish,11.089912000000368,7703.695336,7668.09088,loss
2018,5m,3.5,bearish,11.089912000000368,7703.695336,7668.09088,loss
2018,5m,4.0,bearish,11.089912000000368,7703.695336,7668.09088,loss
2018,5m,4.5,bearish,11.089912000000368,7703.695336,7668.09088,loss
2018,5m,5.0,bearish,11.089912000000368,7703.695336,7668.09088,loss
2018,5m,10.0,bearish,11.089912000000368,7703.695336,7668.09088,loss
2018,5m,1.5,bullish,17.218549000000166,7725.583321,7688.811506,win
2018,5m,2.0,bullish,17.218549000000166,7725.583321,7688.811506,win
2018,5m,2.5,bullish,17.218549000000166,7725.583321,7688.811506,win
2018,5m,3.0,bullish,17.218549000000166,7725.583321,7688.811506,win
2018,5m,3.5,bullish,17.218549000000166,7725.583321,7688.811506,loss
2018,5m,4.0,bullish,17.218549000000166,7725.583321,7688.811506,loss
2018,5m,4.5,bullish,17.218549000000166,7725.583321,7688.811506,loss
2018,5m,5.0,bullish,17.218549000000166,7725.583321,7688.811506,loss
2018,5m,10.0,bullish,17.218549000000166,7725.583321,7688.811506,loss
2018,5m,1.5,bullish,4.6694369999995615,7758.561219,7736.381394,win
2018,5m,2.0,bullish,4.6694369999995615,7758.561219,7736.381394,win
2018,5m,2.5,bullish,4.6694369999995615,7758.561219,7736.381394,win
2018,5m,3.0,bullish,4.6694369999995615,7758.561219,7736.381394,win
2018,5m,3.5,bullish,4.6694369999995615,7758.561219,7736.381394,win
2018,5m,4.0,bullish,4.6694369999995615,7758.561219,7736.381394,win
2018,5m,4.5,bullish,4.6694369999995615,7758.561219,7736.381394,win
2018,5m,5.0,bullish,4.6694369999995615,7758.561219,7736.381394,win
2018,5m,10.0,bullish,4.6694369999995615,7758.561219,7736.381394,no_exit
2018,5m,1.5,bearish,6.12863600000037,7805.547428,7787.7452,win
2018,5m,2.0,bearish,6.12863600000037,7805.547428,7787.7452,win
2018,5m,2.5,bearish,6.12863600000037,7805.547428,7787.7452,win
2018,5m,3.0,bearish,6.12863600000037,7805.547428,7787.7452,win
2018,5m,3.5,bearish,6.12863600000037,7805.547428,7787.7452,loss
2018,5m,4.0,bearish,6.12863600000037,7805.547428,7787.7452,loss
2018,5m,4.5,bearish,6.12863600000037,7805.547428,7787.7452,loss
2018,5m,5.0,bearish,6.12863600000037,7805.547428,7787.7452,loss
2018,5m,10.0,bearish,6.12863600000037,7805.547428,7787.7452,loss
2018,5m,1.5,bearish,6.420476000000235,7882.884976,7868.001146,loss
2018,5m,2.0,bearish,6.420476000000235,7882.884976,7868.001146,loss
2018,5m,2.5,bearish,6.420476000000235,7882.884976,7868.001146,loss
2018,5m,3.0,bearish,6.420476000000235,7882.884976,7868.001146,loss
2018,5m,3.5,bearish,6.420476000000235,7882.884976,7868.001146,loss
2018,5m,4.0,bearish,6.420476000000235,7882.884976,7868.001146,loss
2018,5m,4.5,bearish,6.420476000000235,7882.884976,7868.001146,loss
2018,5m,5.0,bearish,6.420476000000235,7882.884976,7868.001146,loss
2018,5m,10.0,bearish,6.420476000000235,7882.884976,7868.001146,loss
2018,5m,1.5,bullish,1.7510389999997642,7982.98603,7967.22668,loss
2018,5m,2.0,bullish,1.7510389999997642,7982.98603,7967.22668,loss
2018,5m,2.5,bullish,1.7510389999997642,7982.98603,7967.22668,loss
2018,5m,3.0,bullish,1.7510389999997642,7982.98603,7967.22668,loss
2018,5m,3.5,bullish,1.7510389999997642,7982.98603,7967.22668,loss
2018,5m,4.0,bullish,1.7510389999997642,7982.98603,7967.22668,loss
2018,5m,4.5,bullish,1.7510389999997642,7982.98603,7967.22668,loss
2018,5m,5.0,bullish,1.7510389999997642,7982.98603,7967.22668,loss
2018,5m,10.0,bullish,1.7510389999997642,7982.98603,7967.22668,loss
2018,5m,1.5,bearish,8.755194000000301,7954.969408,7940.377418,loss
2018,5m,2.0,bearish,8.755194000000301,7954.969408,7940.377418,loss
2018,5m,2.5,bearish,8.755194000000301,7954.969408,7940.377418,loss
