sweep_type,sweep_level,sweep_wick,sweep_time,fvg_type,fvg_time,fvg_high,fvg_low,direction,entry_time,entry_price,stop_loss,take_profit,risk,outcome,exit_time,exit_price,pnl
bullish,16685.25051,16674.11814,2023-11-09 09:00:00,bearish_fvg,2023-11-09 09:05:00,16718.64762,16708.329814,LONG,2023-11-09 09:05:00,16713.760238,16673.61814,16834.186532,40.14209800000026,LOSS,2023-11-09 09:31:00,16673.61814,-40.14209800000026
bearish,17339.888173,17340.431215,2023-11-15 04:30:00,bullish_fvg,2023-11-15 04:35:00,17334.186227,17330.38493,SHORT,2023-11-15 04:35:00,17332.014057,17340.931215,17305.262583,8.9171580000002,LOSS,2023-11-15 04:47:00,17340.931215,-8.9171580000002
bullish,17275.266122,17274.180037,2023-11-15 10:30:00,bearish_fvg,2023-11-15 10:35:00,17314.636699,17305.676499,LONG,2023-11-15 10:35:00,17307.305626,17273.680037,17408.18239300001,33.62558900000295,LOSS,2023-11-15 10:52:00,17273.680037,-33.62558900000295
bullish,17195.438883,17195.167362,2023-11-15 15:00:00,bearish_fvg,2023-11-15 15:05:00,17246.484873,17213.902326,LONG,2023-11-15 17:00:00,17214.445369,17194.667362,17273.779390000003,19.778007000000798,LOSS,2023-11-15 20:00:00,17194.667362,-19.778007000000798
bullish,17184.034992,17175.889355,2023-11-16 09:30:00,bearish_fvg,2023-11-16 09:35:00,17223.134048,17212.816241,LONG,2023-11-16 09:37:00,17213.359284,17175.389355,17327.269070999995,37.969928999998956,LOSS,2023-11-16 10:17:00,17175.389355,-37.969928999998956
bullish,17243.769661,17241.869012,2023-11-17 01:00:00,bearish_fvg,2023-11-17 01:05:00,17247.299436,17245.670309,LONG,2023-11-17 01:08:00,17247.299436,17241.369012,17265.090708000007,5.930424000001949,WIN,2023-11-17 02:31:00,17265.090708000007,17.791272000005847
bearish,17284.769365,17285.312407,2023-11-17 06:30:00,bullish_fvg,2023-11-17 06:35:00,17277.438292,17276.352207,SHORT,2023-11-17 06:38:00,17276.352207,17285.812407,17247.971606999996,9.46020000000135,LOSS,2023-11-17 07:06:00,17285.812407,-9.46020000000135
bearish,17504.158511,17505.787638,2023-11-20 21:00:00,bullish_fvg,2023-11-20 21:05:00,17500.085693,17498.999608,SHORT,2023-11-20 21:05:00,17499.271129,17506.287638,17478.221601999998,7.016509000000951,LOSS,2023-11-20 21:15:00,17506.287638,-7.016509000000951
bearish,17467.231625,17468.31771,2023-11-23 03:30:00,bullish_fvg,2023-11-23 03:35:00,17462.344243,17460.715116,SHORT,2023-11-23 04:15:00,17462.344243,17468.81771,17442.923842,6.4734669999998005,WIN,2023-11-23 06:56:00,17442.923842,19.4204009999994
bullish,17447.682097,17445.238406,2023-11-23 08:00:00,bearish_fvg,2023-11-23 08:05:00,17450.397309,17449.582746,LONG,2023-11-23 08:41:00,17449.854267,17444.738406,17465.201849999994,5.115860999998404,LOSS,2023-11-23 08:42:00,17444.738406,-5.115860999998404
bullish,17405.867829,17403.967181,2023-11-24 05:00:00,bearish_fvg,2023-11-24 05:05:00,17428.132569,17418.900848,LONG,2023-11-24 05:05:00,17424.602793,17403.467181,17488.009628999993,21.13561199999822,LOSS,2023-11-24 08:30:00,17403.467181,-21.13561199999822
bullish,17322.782336,17317.894954,2023-11-28 07:00:00,bearish_fvg,2023-11-28 07:05:00,17336.358397,17327.941239,LONG,2023-11-28 07:08:00,17330.113409,17317.394954,17368.268774000007,12.718455000001995,WIN,2023-11-28 08:31:00,17368.268774000007,38.155365000005986
bullish,17441.70863,17438.450376,2023-11-29 01:30:00,bearish_fvg,2023-11-29 01:35:00,17447.139055,17445.781448,LONG,2023-11-29 01:36:00,17446.867533,17437.950376,17473.619004,8.917156999999861,LOSS,2023-11-29 02:00:00,17437.950376,-8.917156999999861
bullish,17499.271129,17497.098959,2023-11-29 09:00:00,bearish_fvg,2023-11-29 09:05:00,17552.489288,17513.390232,LONG,2023-11-29 09:05:00,17532.396718,17496.598959,17639.789995000003,35.79775900000095,LOSS,2023-11-29 09:15:00,17496.598959,-35.79775900000095
bullish,17431.662345,17430.57626,2023-11-30 07:45:00,bearish_fvg,2023-11-30 07:50:00,17453.384043,17441.165588,LONG,2023-11-30 07:52:00,17448.225139,17430.07626,17502.67177599999,18.14887899999667,LOSS,2023-11-30 08:00:00,17430.07626,-18.14887899999667
bullish,17226.120781,17220.961878,2023-11-30 12:30:00,bearish_fvg,2023-11-30 12:40:00,17244.855745,17241.054448,LONG,2023-11-30 12:43:00,17243.226618,17220.461878,17311.520838000008,22.764740000002348,WIN,2023-11-30 14:50:00,17311.520838000008,68.29422000000704
bullish,17318.709517,17318.437996,2023-12-01 01:45:00,bearish_fvg,2023-12-01 01:50:00,17326.312112,17323.596899,LONG,2023-12-01 01:50:00,17323.596899,17317.937996,17340.573608,5.658902999999555,WIN,2023-12-01 02:06:00,17340.573608,16.976708999998664
bullish,17315.994305,17313.279093,2023-12-04 05:45:00,bearish_fvg,2023-12-04 05:50:00,17326.312112,17322.239293,LONG,2023-12-04 05:50:00,17326.312112,17312.779093,17366.911168999995,13.533018999998603,LOSS,2023-12-04 06:01:00,17312.779093,-13.533018999998603
bullish,17155.796785,17151.723967,2023-12-05 00:45:00,bearish_fvg,2023-12-05 00:50:00,17161.770252,17159.326561,LONG,2023-12-05 00:53:00,17160.141125,17151.223967,17186.892598999988,8.917157999996562,LOSS,2023-12-05 01:01:00,17151.223967,-8.917157999996562
bullish,17315.179741,17314.90822,2023-12-06 05:15:00,bearish_fvg,2023-12-06 05:30:00,17314.90822,17310.563881,LONG,2023-12-06 05:30:00,17312.736051,17314.40822,17307.719543999996,-1.672169000001304,LOSS,2023-12-06 05:31:00,17314.40822,1.672169000001304
bullish,17160.955688,17159.869603,2023-12-06 19:45:00,bearish_fvg,2023-12-06 19:50:00,17168.286761,17167.743719,LONG,2023-12-06 20:48:00,17167.743719,17159.369603,17192.866066999995,8.374115999999049,LOSS,2023-12-06 23:34:00,17159.369603,-8.374115999999049
bullish,17384.417653,17384.146131,2023-12-08 01:00:00,bearish_fvg,2023-12-08 01:15:00,17384.417653,17383.060047,LONG,2023-12-08 01:15:00,17384.146131,17383.646131,17385.646131,0.5,LOSS,2023-12-08 01:17:00,17383.646131,-0.5
bearish,17680.164696,17683.380733,2023-12-12 06:30:00,bullish_fvg,2023-12-12 06:40:00,17675.072637,17671.588596,SHORT,2023-12-12 07:12:00,17674.000624,17683.880733,17644.360296999996,9.88010900000154,LOSS,2023-12-12 07:15:00,17683.880733,-9.88010900000154
bullish,18017.312599,18014.096562,2023-12-14 09:00:00,bearish_fvg,2023-12-14 09:15:00,18030.980757,18020.528636,LONG,2023-12-14 09:15:00,18022.672661,18013.596562,18049.900958000006,9.076099000001705,LOSS,2023-12-14 09:16:00,18013.596562,-9.076099000001705
bullish,18002.572429,17999.892397,2023-12-15 06:45:00,bearish_fvg,2023-12-15 06:50:00,18009.004503,18007.396484,LONG,2023-12-15 06:50:00,18008.200494,17999.392397,18034.624785000004,8.808097000000998,LOSS,2023-12-15 07:34:00,17999.392397,-8.808097000000998
bearish,18210.00683,18211.346846,2023-12-20 08:15:00,bullish_fvg,2023-12-20 08:30:00,18213.49087,18211.346846,SHORT,2023-12-20 08:32:00,18211.882852,18211.846846,18211.990869999994,-0.03600599999845144,LOSS,2023-12-20 08:33:00,18211.846846,0.03600599999845144
bullish,18189.906597,18173.290405,2023-12-22 13:00:00,bearish_fvg,2023-12-22 13:05:00,18208.398812,18196.874678,LONG,2023-12-22 13:06:00,18202.23474,18172.790405,18290.567745,29.444335000000137,LOSS,2023-12-22 13:17:00,18172.790405,-29.444335000000137
bearish,18289.067745,18293.355795,2023-12-26 12:15:00,bullish_fvg,2023-12-26 12:20:00,18285.315702,18283.43968,SHORT,2023-12-26 12:34:00,18283.43968,18293.855795,18252.191335,10.41611499999999,LOSS,2023-12-26 13:33:00,18293.855795,-10.41611499999999
bearish,18332.216245,18336.504295,2023-12-27 08:15:00,bullish_fvg,2023-12-27 08:30:00,18333.556261,18331.948242,SHORT,2023-12-27 08:42:00,18333.556261,18337.004295,18323.21215900001,3.4480339999972784,LOSS,2023-12-27 08:43:00,18337.004295,-3.4480339999972784
bearish,18391.176928,18391.712934,2023-12-28 01:15:00,bullish_fvg,2023-12-28 01:20:00,18386.620875,18385.280859,SHORT,2023-12-28 01:20:00,18385.816866,18392.212934,18366.628662000006,6.396067999998195,LOSS,2023-12-28 02:04:00,18392.212934,-6.396067999998195
bearish,18394.124962,18395.196974,2023-12-28 07:15:00,bullish_fvg,2023-12-28 07:20:00,18391.712934,18389.568909,SHORT,2023-12-28 07:22:00,18391.444931,18395.696974,18378.68880200001,4.252042999996775,LOSS,2023-12-28 07:30:00,18395.696974,-4.252042999996775
bullish,18227.427032,18225.819013,2024-01-02 03:00:00,bearish_fvg,2024-01-02 03:05:00,18240.559184,18237.075144,LONG,2024-01-02 03:05:00,18239.487171,18225.319013,18281.991645000002,14.168158000000403,LOSS,2024-01-02 03:15:00,18225.319013,-14.168158000000403
bullish,17886.527085,17881.435026,2024-01-02 13:30:00,bearish_fvg,2024-01-02 13:35:00,17892.15515,17891.619144,LONG,2024-01-02 13:43:00,17891.619144,17880.935026,17923.671498000003,10.684118000001035,LOSS,2024-01-02 13:49:00,17880.935026,-10.684118000001035
bearish,17750.113506,17753.06154,2024-01-04 00:30:00,bullish_fvg,2024-01-04 00:45:00,17750.381509,17749.577499,SHORT,2024-01-04 00:48:00,17750.381509,17753.56154,17740.841416,3.1800309999998717,LOSS,2024-01-04 00:51:00,17753.56154,-3.1800309999998717
bullish,17737.249357,17730.281276,2024-01-04 05:30:00,bearish_fvg,2024-01-04 05:35:00,17755.473568,17741.0014,LONG,2024-01-04 05:35:00,17753.865549,17729.781276,17826.11836799999,24.084272999996756,LOSS,2024-01-04 05:55:00,17729.781276,-24.084272999996756
bullish,17627.368085,17619.595995,2024-01-04 14:45:00,bearish_fvg,2024-01-04 14:50:00,17656.31242,17644.788286,LONG,2024-01-04 14:51:00,17647.468317,17619.095995,17732.585282999997,28.372321999999258,LOSS,2024-01-04 23:20:00,17619.095995,-28.372321999999258
bullish,18008.200494,18006.860478,2024-01-09 14:30:00,bearish_fvg,2024-01-09 14:40:00,18021.064643,18019.724627,LONG,2024-01-09 14:40:00,18020.79664,18006.360478,18064.105126000006,14.436162000001787,LOSS,2024-01-09 14:47:00,18006.360478,-14.436162000001787
bullish,18033.660788,18031.248761,2024-01-10 00:30:00,bearish_fvg,2024-01-10 00:45:00,18032.320773,18028.300726,LONG,2024-01-10 00:48:00,18031.784767,18030.748761,18034.892785000007,1.0360060000020894,LOSS,2024-01-10 00:49:00,18030.748761,-1.0360060000020894
bearish,18234.395112,18235.735128,2024-01-11 00:45:00,bullish_fvg,2024-01-11 01:00:00,18236.003131,18234.931119,SHORT,2024-01-11 01:02:00,18235.467125,18236.235128,18233.163115999996,0.7680030000010447,LOSS,2024-01-11 01:03:00,18236.235128,-0.7680030000010447
bearish,18184.814538,18186.154554,2024-01-12 02:15:00,bullish_fvg,2024-01-12 02:20:00,18177.578455,18173.826411,SHORT,2024-01-12 02:22:00,18175.166427,18186.654554,18140.702046,11.488127000000532,LOSS,2024-01-12 02:33:00,18186.654554,-11.488127000000532
bearish,18200.358718,18202.502743,2024-01-12 08:00:00,bullish_fvg,2024-01-12 08:15:00,18200.358718,18197.410684,SHORT,2024-01-12 08:16:00,18197.678687,18203.002743,18181.706518999996,5.324056000001292,LOSS,2024-01-12 08:19:00,18203.002743,-5.324056000001292
bullish,18028.836733,18021.332646,2024-01-17 08:15:00,bearish_fvg,2024-01-17 08:30:00,18021.332646,17983.812211,LONG,2024-01-17 08:31:00,18004.44845,18020.832646,17955.295862000003,-16.384195999999065,LOSS,2024-01-17 08:32:00,18020.832646,16.384195999999065
bearish,18054.029024,18055.905046,2024-01-17 14:30:00,bullish_fvg,2024-01-17 14:35:00,18046.256934,18038.752847,SHORT,2024-01-17 14:36:00,18041.164875,18056.405046,17995.444361999995,15.240171000001283,LOSS,2024-01-17 14:45:00,18056.405046,-15.240171000001283
bearish,18395.196974,18395.464977,2024-01-18 20:30:00,bullish_fvg,2024-01-18 20:45:00,18400.289033,18395.464977,SHORT,2024-01-18 20:47:00,18396.000984,18395.964977,18396.109004999995,-0.03600699999878998,LOSS,2024-01-18 20:48:00,18395.964977,0.03600699999878998
bearish,18497.842163,18509.098293,2024-01-19 10:00:00,bullish_fvg,2024-01-19 10:05:00,18487.390042,18478.009933,SHORT,2024-01-19 10:05:00,18483.369995,18509.598293,18404.685101000006,26.228297999998176,LOSS,2024-01-19 10:17:00,18509.598293,-26.228297999998176
bullish,18780.04943,18778.977418,2024-01-22 07:45:00,bearish_fvg,2024-01-22 08:00:00,18785.677495,18785.409492,LONG,2024-01-22 08:28:00,18785.409492,18778.477418,18806.205714,6.932074000000284,WIN,2024-01-22 08:30:00,18806.205714,20.796222000000853
bearish,18938.439264,18943.799326,2024-01-24 06:30:00,bullish_fvg,2024-01-24 06:35:00,18933.615208,18928.791152,SHORT,2024-01-24 06:36:00,18930.667174,18944.299326,18889.770717999992,13.632152000001952,LOSS,2024-01-24 07:04:00,18944.299326,-13.632152000001952
bullish,18907.618907,18901.722839,2024-01-24 13:15:00,bearish_fvg,2024-01-24 13:20:00,18938.707267,18934.151214,LONG,2024-01-24 13:39:00,18934.955223,18901.222839,19036.15237500001,33.73238400000264,LOSS,2024-01-24 14:16:00,18901.222839,-33.73238400000264
bearish,18926.647127,18930.667174,2024-01-25 07:15:00,bullish_fvg,2024-01-25 07:30:00,18954.787453,18927.71914,SHORT,2024-01-25 07:31:00,18943.531323,18931.167174,18980.623770000002,-12.364149000000907,LOSS,2024-01-25 07:32:00,18931.167174,12.364149000000907
bullish,18920.215053,18912.17496,2024-01-25 11:30:00,bearish_fvg,2024-01-25 11:45:00,18923.967096,18922.895084,LONG,2024-01-25 11:58:00,18923.699093,18911.67496,18959.771491999996,12.024132999998983,LOSS,2024-01-25 12:16:00,18911.67496,-12.024132999998983
bullish,18742.528996,18738.240946,2024-01-26 00:15:00,bearish_fvg,2024-01-26 00:25:00,18754.321132,18748.425064,LONG,2024-01-26 00:26:00,18753.517123,18737.740946,18800.845654,15.776176999999734,LOSS,2024-01-26 01:49:00,18737.740946,-15.776176999999734
bearish,18879.746584,18892.878736,2024-01-26 10:30:00,bullish_fvg,2024-01-26 10:45:00,18867.418441,18860.718364,SHORT,2024-01-26 10:48:00,18863.666398,18893.378736,18774.52938400001,29.712337999997544,LOSS,2024-01-26 11:06:00,18893.378736,-29.712337999997544
bearish,18844.638178,18849.730237,2024-01-29 08:30:00,bullish_fvg,2024-01-29 08:35:00,18830.702016,18821.053905,SHORT,2024-01-29 08:47:00,18825.073951,18850.230237,18749.605092999995,25.156286000001273,LOSS,2024-01-29 11:00:00,18850.230237,-25.156286000001273
bullish,18528.126513,18509.634299,2024-01-31 14:15:00,bearish_fvg,2024-01-31 14:30:00,18533.486575,18511.778324,LONG,2024-01-31 14:30:00,18527.322504,18509.134299,18581.887118999995,18.18820499999856,LOSS,2024-01-31 14:32:00,18509.134299,-18.18820499999856
bearish,18563.770926,18566.450957,2024-01-31 20:00:00,bullish_fvg,2024-01-31 20:05:00,18554.122814,18553.854811,SHORT,2024-01-31 20:06:00,18554.122814,18566.950957,18515.63838499999,12.828143000002456,LOSS,2024-01-31 20:30:00,18566.950957,-12.828143000002456
bearish,18573.955044,18579.851112,2024-02-01 02:00:00,bullish_fvg,2024-02-01 02:15:00,18581.459131,18575.563062,SHORT,2024-02-01 02:17:00,18577.439084,18580.351112,18568.703000000005,2.912027999998827,LOSS,2024-02-01 02:18:00,18580.351112,-2.912027999998827
bearish,18887.518674,18888.322683,2024-02-02 02:30:00,bullish_fvg,2024-02-02 02:35:00,18878.138566,18874.386522,SHORT,2024-02-02 02:36:00,18874.922528,18888.822683,18833.222063,13.900154999999359,LOSS,2024-02-02 02:50:00,18888.822683,-13.900154999999359
bearish,19035.188384,19049.392548,2024-02-02 13:15:00,bullish_fvg,2024-02-02 13:30:00,19039.744437,19035.72439,SHORT,2024-02-02 13:32:00,19038.136418,19049.892548,19002.868027999994,11.756130000001576,LOSS,2024-02-02 13:35:00,19049.892548,-11.756130000001576
bullish,18975.423692,18949.427391,2024-02-05 08:45:00,bearish_fvg,2024-02-05 09:00:00,18963.095549,18955.323459,LONG,2024-02-05 09:00:00,18955.591462,18948.927391,18975.583674999998,6.66407099999924,LOSS,2024-02-05 09:01:00,18948.927391,-6.66407099999924
bullish,19007.048058,19002.760008,2024-02-06 05:00:00,bearish_fvg,2024-02-06 05:10:00,19011.604111,19008.92408,LONG,2024-02-06 05:10:00,19011.604111,19002.260008,19039.63642,9.34410299999945,LOSS,2024-02-06 05:15:00,19002.260008,-9.34410299999945
bearish,18935.223226,18935.759233,2024-02-06 14:45:00,bullish_fvg,2024-02-06 14:50:00,18903.866863,18896.362777,SHORT,2024-02-06 14:51:00,18898.774804,18936.259233,18786.321517,37.48442900000009,LOSS,2024-02-06 15:00:00,18936.259233,-37.48442900000009
bearish,19339.907912,19349.020017,2024-02-12 01:15:00,bullish_fvg,2024-02-12 01:20:00,19337.763887,19333.475837,SHORT,2024-02-12 01:20:00,19333.475837,19349.520017,19285.34329700001,16.04417999999714,LOSS,2024-02-12 02:27:00,19349.520017,-16.04417999999714
bearish,19094.41707,19098.437116,2024-02-14 09:00:00,bullish_fvg,2024-02-14 09:15:00,19105.941203,19084.768958,SHORT,2024-02-14 09:18:00,19092.273045,19098.937116,19072.280832000004,6.66407099999924,LOSS,2024-02-14 09:19:00,19098.937116,-6.66407099999924
bullish,18704.740558,18692.948421,2024-02-21 11:00:00,bearish_fvg,2024-02-21 11:05:00,18741.456983,18718.676719,LONG,2024-02-21 11:05:00,18720.820744,18692.448421,18805.937713,28.372322999999597,LOSS,2024-02-21 11:44:00,18692.448421,-28.372322999999597
bullish,18704.740558,18676.868235,2024-02-21 13:00:00,bearish_fvg,2024-02-21 13:15:00,18714.656673,18713.58466,LONG,2024-02-21 13:18:00,18713.58466,18676.368235,18825.233934999997,37.21642499999871,LOSS,2024-02-21 13:23:00,18676.368235,-37.21642499999871
bearish,19083.964949,19085.036961,2024-02-21 23:15:00,bullish_fvg,2024-02-21 23:20:00,19080.212905,19079.944902,SHORT,2024-02-21 23:20:00,19080.212905,19085.536961,19064.240736999996,5.324056000001292,LOSS,2024-02-21 23:47:00,19085.536961,-5.324056000001292
bearish,19083.964949,19084.500955,2024-02-22 00:15:00,bullish_fvg,2024-02-22 00:25:00,19081.552921,19079.140893,SHORT,2024-02-22 00:25:00,19079.944902,19085.000955,19064.776743,5.056053000000247,LOSS,2024-02-22 00:32:00,19085.000955,-5.056053000000247
bearish,19348.484011,19349.28802,2024-02-22 22:30:00,bullish_fvg,2024-02-22 22:45:00,19347.411999,19347.143996,SHORT,2024-02-22 22:54:00,19347.411999,19349.78802,19340.283936,2.376021000000037,LOSS,2024-02-22 22:57:00,19349.78802,-2.376021000000037
bearish,19350.628036,19357.86412,2024-02-26 11:15:00,bullish_fvg,2024-02-26 11:20:00,19343.659955,19341.783934,SHORT,2024-02-26 11:23:00,19343.391952,19358.36412,19298.475448000012,14.9721679999966,LOSS,2024-02-26 11:31:00,19358.36412,-14.9721679999966
bullish,19182.59009,19175.354007,2024-02-28 13:30:00,bearish_fvg,2024-02-28 13:35:00,19190.898187,19188.486159,LONG,2024-02-28 13:39:00,19188.486159,19174.854007,19229.382614999995,13.632151999998314,LOSS,2024-02-28 13:51:00,19174.854007,-13.632151999998314
bullish,19182.59009,19180.446066,2024-02-28 14:45:00,bearish_fvg,2024-02-28 15:00:00,19184.466112,19181.518078,LONG,2024-02-28 15:04:00,19181.786081,19179.946066,19187.306125999992,1.8400149999979476,LOSS,2024-02-28 15:05:00,19179.946066,-1.8400149999979476
bullish,19131.401498,19109.693246,2024-02-29 02:00:00,bearish_fvg,2024-02-29 02:05:00,19175.086004,19152.30574,LONG,2024-02-29 02:05:00,19172.405973,19109.193246,19362.044154000007,63.212727000001905,WIN,2024-02-29 08:31:00,19362.044154000007,189.63818100000572
bearish,19431.832976,19436.389029,2024-03-06 10:45:00,bullish_fvg,2024-03-06 10:50:00,19422.988874,19404.228656,SHORT,2024-03-06 10:50:00,19417.092805,19436.889029,19357.704132999996,19.79622400000153,LOSS,2024-03-06 11:00:00,19436.889029,-19.79622400000153
bullish,19279.607214,19270.227105,2024-03-06 18:45:00,bearish_fvg,2024-03-06 19:00:00,19284.163266,19270.495108,LONG,2024-03-06 19:00:00,19281.215232,19269.727105,19315.67961299999,11.488126999996894,LOSS,2024-03-06 19:04:00,19269.727105,-11.488126999996894
bullish,19335.351859,19327.454301,2024-03-12 03:30:00,bearish_fvg,2024-03-12 03:45:00,19349.39899,19345.697476,LONG,2024-03-12 03:46:00,19345.697476,19326.954301,19401.927001,18.74317499999961,LOSS,2024-03-12 07:30:00,19326.954301,-18.74317499999961
bullish,19327.454301,19324.281575,2024-03-12 08:15:00,bearish_fvg,2024-03-12 08:30:00,19347.283839,19330.627027,LONG,2024-03-12 08:58:00,19334.328541,19323.781575,19365.969438999993,10.546965999998065,WIN,2024-03-12 09:06:00,19365.969438999993,31.640897999994195
bearish,19520.197412,19527.60044,2024-03-12 13:45:00,bullish_fvg,2024-03-12 13:50:00,19512.794384,19508.035295,SHORT,2024-03-12 13:51:00,19509.357264,19528.10044,19453.127736,18.74317599999995,LOSS,2024-03-12 14:13:00,19528.10044,-18.74317599999995
bullish,19506.448932,19498.517117,2024-03-13 03:45:00,bearish_fvg,2024-03-13 04:00:00,19514.645141,19513.85196,LONG,2024-03-13 04:02:00,19514.645141,19498.017117,19564.529213000005,16.62802400000146,LOSS,2024-03-13 07:25:00,19498.017117,-16.62802400000146
bearish,19298.370978,19299.957341,2024-03-15 03:00:00,bullish_fvg,2024-03-15 03:05:00,19292.025526,19278.54144,SHORT,2024-03-15 03:05:00,19287.795224,19300.457341,19249.808873,12.662116999999853,LOSS,2024-03-15 03:15:00,19300.457341,-12.662116999999853
bullish,19689.409471,19683.857201,2024-03-21 12:45:00,bearish_fvg,2024-03-21 12:50:00,19704.215527,19693.639773,LONG,2024-03-21 12:52:00,19703.157951,19683.357201,19762.560201000008,19.800750000002154,LOSS,2024-03-21 13:00:00,19683.357201,-19.800750000002154
bullish,19545.843615,19537.383012,2024-03-27 02:30:00,bearish_fvg,2024-03-27 02:45:00,19544.786039,19541.877707,LONG,2024-03-27 02:47:00,19544.521646,19536.883012,19567.43754800001,7.638634000002639,LOSS,2024-03-27 02:50:00,19536.883012,-7.638634000002639
bearish,19572.018605,19575.191331,2024-03-28 08:30:00,bullish_fvg,2024-03-28 08:45:00,19581.536784,19575.191331,SHORT,2024-03-28 08:45:00,19580.743602,19575.691331,19595.90041499999,-5.052270999996836,LOSS,2024-03-28 08:46:00,19575.691331,5.052270999996836
bullish,19541.877707,19529.979984,2024-04-01 09:45:00,bearish_fvg,2024-04-01 09:50:00,19551.660279,19549.016341,LONG,2024-04-01 09:50:00,19550.602704,19529.479984,19613.970864,21.12271999999939,LOSS,2024-04-01 10:02:00,19529.479984,-21.12271999999939
bearish,19555.097399,19561.707245,2024-04-02 01:45:00,bullish_fvg,2024-04-02 02:00:00,19552.982249,19551.660279,SHORT,2024-04-02 02:02:00,19552.453461,19562.207245,19523.192109,9.75378400000045,LOSS,2024-04-02 02:09:00,19562.207245,-9.75378400000045
bearish,19359.710349,19364.469439,2024-04-03 06:45:00,bullish_fvg,2024-04-03 06:50:00,19354.158079,19347.019445,SHORT,2024-04-03 06:51:00,19348.07702,19364.969439,19297.399763,16.89241899999979,LOSS,2024-04-03 07:03:00,19364.969439,-16.89241899999979
bullish,19094.787719,19092.672568,2024-04-04 19:30:00,bearish_fvg,2024-04-04 19:35:00,19130.216494,19127.043768,LONG,2024-04-04 19:51:00,19128.630131,19092.172568,19238.00282,36.457562999999936,LOSS,2024-04-05 07:30:00,19092.172568,-36.457562999999936
bullish,19322.166424,19297.049009,2024-04-08 03:15:00,bearish_fvg,2024-04-08 03:20:00,19350.720959,19326.661119,LONG,2024-04-08 03:20:00,19344.6399,19296.549009,19488.912572999998,48.09089099999983,LOSS,2024-04-08 08:39:00,19296.549009,-48.09089099999983
bearish,19425.015629,19432.418656,2024-04-08 09:30:00,bullish_fvg,2024-04-08 09:45:00,19418.405783,19412.853512,SHORT,2024-04-08 09:49:00,19418.405783,19432.918656,19374.86716399999,14.51287300000331,LOSS,2024-04-08 09:55:00,19432.918656,-14.51287300000331
bearish,19443.787591,19444.845167,2024-04-09 23:30:00,bullish_fvg,2024-04-09 23:35:00,19442.730016,19441.672441,SHORT,2024-04-09 23:37:00,19442.201228,19445.345167,19432.76941100001,3.143938999997772,LOSS,2024-04-10 00:30:00,19445.345167,-3.143938999997772
bullish,19536.58983,19535.796649,2024-04-12 02:15:00,bearish_fvg,2024-04-12 02:20:00,19548.487553,19544.257252,LONG,2024-04-12 02:31:00,19545.579221,19535.296649,19576.426937,10.282572000000073,LOSS,2024-04-12 02:41:00,19535.296649,-10.282572000000073
bearish,18969.200644,19023.665775,2024-04-16 13:00:00,bullish_fvg,2024-04-16 13:05:00,18950.957469,18939.324139,SHORT,2024-04-16 13:06:00,18944.347622,19024.165775,18704.893163,79.81815300000017,WIN,2024-04-17 11:05:00,18704.893163,239.4544590000005
bearish,18673.872721,18683.126506,2024-04-23 15:45:00,bullish_fvg,2024-04-23 15:55:00,18691.058321,18683.126506,SHORT,2024-04-23 17:05:00,18690.529533,18683.626506,18711.238614,-6.903027000000293,LOSS,2024-04-23 17:06:00,18683.626506,6.903027000000293
bullish,18706.657558,18695.553016,2024-04-24 09:45:00,bearish_fvg,2024-04-24 10:00:00,18695.553016,18692.644684,LONG,2024-04-24 10:38:00,18693.966653,18695.053016,18690.707563999993,-1.0863630000021658,LOSS,2024-04-24 10:39:00,18695.053016,1.0863630000021658
bullish,18409.478879,18393.615248,2024-04-25 07:30:00,bearish_fvg,2024-04-25 07:45:00,18399.167519,18385.419039,LONG,2024-04-25 07:45:00,18397.581156,18393.115248,18410.978880000006,4.465908000001946,LOSS,2024-04-25 07:46:00,18393.115248,-4.465908000001946
bearish,18805.805249,18810.03555,2024-04-25 22:15:00,bullish_fvg,2024-04-25 22:20:00,18795.493889,18790.206012,SHORT,2024-04-25 22:20:00,18790.7348,18810.53555,18731.332549999992,19.800750000002154,LOSS,2024-04-25 22:32:00,18810.53555,-19.800750000002154
bullish,18736.269668,18726.487096,2024-04-26 07:15:00,bearish_fvg,2024-04-26 07:20:00,18759.007539,18755.306025,LONG,2024-04-26 07:22:00,18757.421176,18725.987096,18851.723415999997,31.434079999999085,LOSS,2024-04-26 07:50:00,18725.987096,-31.434079999999085
bearish,18945.405198,18948.577924,2024-04-29 06:30:00,bullish_fvg,2024-04-29 06:40:00,18942.232472,18940.117321,SHORT,2024-04-29 06:41:00,18941.703684,18949.077924,18919.580963999997,7.374240000001009,LOSS,2024-04-29 06:47:00,18949.077924,-7.374240000001009
bullish,18693.173472,18685.50605,2024-04-30 13:45:00,bearish_fvg,2024-04-30 13:50:00,18709.301496,18702.427256,LONG,2024-04-30 14:00:00,18704.806801,18685.00605,18764.209053999995,19.800750999998854,LOSS,2024-04-30 14:22:00,18685.00605,-19.800750999998854
bearish,18527.662926,18530.571259,2024-04-30 21:30:00,bullish_fvg,2024-04-30 21:35:00,18525.018988,18523.168231,SHORT,2024-04-30 21:38:00,18524.225806,18531.071259,18503.689446999993,6.845453000001726,LOSS,2024-04-30 22:03:00,18531.071259,-6.845453000001726
