date,type,entry_price,stop_loss,risk,tokyo_high,tokyo_low,tokyo_eq,sweep_extreme,tokyo_reference,sweep_depth,entry_datetime,outcome,profit_points
2022-09-30,short,12851.946539,12876.903083,24.956543999998757,12803.953368,12699.731511,12751.8424395,12893.976062,12803.953368,90.02269399999932,2022-09-30 03:25:00,loss,-24.956543999998757
2022-10-03,short,12504.635009,12506.872892,2.2378829999997834,12523.377904,12371.162876,12447.270390000001,12564.555478,12523.377904,41.17757399999937,2022-10-03 01:25:00,loss,-2.2378829999997834
2022-10-04,short,13045.055158,13047.577024,2.521866000000955,12980.874941,12875.801133,12928.338037000001,13062.094154,12980.874941,81.21921300000031,2022-10-04 03:25:00,loss,-2.521866000000955
2022-10-05,long,13169.439827,13162.658212,6.781614999999874,13201.245953,13135.077852,13168.1619025,13073.453484,13135.077852,61.624368000000686,2022-10-05 01:40:00,loss,-6.781614999999874
2022-10-06,long,13235.607927,13234.789961,0.8179659999987052,13324.210705,13254.066839,13289.138771999998,13139.337601,13254.066839,114.7292379999999,2022-10-06 02:15:00,loss,-0.8179659999987052
2022-10-07,long,13084.528832,13075.47535,9.053481999999349,13136.497769,13058.402371,13097.450069999999,13009.55725,13058.402371,48.84512100000029,2022-10-07 02:10:00,loss,-9.053481999999349
2022-10-10,long,12581.026507,12548.970381,32.05612600000131,12588.410072,12510.882641,12549.646356500001,12490.435846,12510.882641,20.446794999999838,2022-10-10 02:10:00,loss,-32.05612600000131
2022-10-11,long,12428.243511,12400.447135,27.796376000000237,12528.489603,12396.721369,12462.605486,12328.565386,12396.721369,68.15598300000056,2022-10-11 02:25:00,loss,-27.796376000000237
2022-10-12,short,12400.981118,12433.60521,32.62409200000002,12414.896298,12308.970541,12361.933419500001,12468.853118,12414.896298,53.956820000001244,2022-10-12 02:00:00,loss,-32.62409200000002
2022-10-13,long,12308.118591,12281.174165,26.94442600000002,12357.247696,12307.550625,12332.399160500001,12271.768734,12307.550625,35.78189100000054,2022-10-13 02:10:00,win,26.94442600000002
2022-10-14,long,12682.692515,12675.05895,7.63356500000009,12705.411176,12519.970105,12612.6906405,12501.511193,12519.970105,18.458912000000055,2022-10-14 01:35:00,win,7.63356500000009
2022-10-17,short,12301.01901,12323.135721,22.116711000000578,12272.620683,12224.911495,12248.766089,12383.374156,12272.620683,110.75347300000067,2022-10-17 01:30:00,loss,-22.116711000000578
2022-10-19,long,12779.814791,12757.698079,22.116712000000916,12924.078288,12848.254757,12886.1665225,12692.915912,12848.254757,155.33884500000022,2022-10-19 02:50:00,loss,-22.116712000000916
2022-10-21,short,12511.450607,12534.987235,23.536627999999837,12565.975394,12475.384733,12520.6800635,12593.237787,12565.975394,27.262393000000884,2022-10-21 02:05:00,loss,-23.536627999999837
2022-10-24,long,12949.068815,12938.027451,11.041364000000613,13035.115744,12907.607259,12971.3615015,12791.458104,12907.607259,116.14915500000097,2022-10-24 01:25:00,loss,-11.041364000000613
2022-10-25,short,13056.698472,13069.443735,12.745263000000705,13067.489836,12983.998757,13025.744296500001,13078.849166,13067.489836,11.359329999999318,2022-10-25 01:45:00,loss,-12.745263000000705
2022-10-26,short,13048.462957,13054.108639,5.645682000000306,13071.181618,12990.814355,13030.9979865,13141.041501,13071.181618,69.85988299999917,2022-10-26 01:30:00,win,5.645682000000306
2022-10-27,long,13010.693183,13005.047501,5.645682000000306,13105.827576,13019.496664,13062.66212,12981.72689,13019.496664,37.769774000000325,2022-10-27 03:25:00,win,5.645682000000306
2022-10-28,long,12623.907979,12605.483051,18.424928000000364,12709.954908,12635.26731,12672.611109,12565.691411,12635.26731,69.57589899999948,2022-10-28 03:45:00,loss,-18.424928000000364
2022-10-31,long,13116.050974,13113.529108,2.521865999999136,13156.092614,13082.824932,13119.458772999998,13044.771175,13082.824932,38.05375699999968,2022-10-31 02:35:00,win,2.521865999999136
2022-11-01,short,13073.737468,13077.963233,4.225765000001047,13063.230087,13021.484547,13042.357317,13147.573116,13063.230087,84.34302899999966,2022-11-01 02:30:00,loss,-4.225765000001047
2022-11-02,short,12883.468682,12886.842497,3.373814999999013,12931.745836,12857.342221,12894.5440285,12938.277451,12931.745836,6.531614999999874,2022-11-02 02:20:00,loss,-3.373814999999013
2022-11-04,short,12249.618039,12261.22737,11.609330999999656,12247.346173,12166.410943,12206.878558,12301.01901,12247.346173,53.67283700000007,2022-11-04 02:20:00,loss,-11.609330999999656
2022-11-07,short,12304.710792,12308.368591,3.657799000000523,12372.582792,12251.037955,12311.8103735,12431.935294,12372.582792,59.35250200000155,2022-11-07 01:40:00,win,3.657799000000523
2022-11-08,long,12483.904231,12480.530415,3.3738160000011703,12558.023862,12476.236683,12517.130272499999,12443.862591,12476.236683,32.37409200000002,2022-11-08 01:30:00,loss,-3.3738160000011703
2022-11-09,long,12625.611879,12617.410348,8.201531000000614,12681.840565,12581.026507,12631.433536,12533.317319,12581.026507,47.70918800000072,2022-11-09 01:15:00,loss,-8.201531000000614
2022-11-10,long,12328.281403,12323.203687,5.077716000001601,12371.730842,12322.033771,12346.8823065,12313.23029,12322.033771,8.80348100000083,2022-11-10 01:50:00,win,5.077716000001601
2022-11-11,short,13317.111124,13317.361124,0.25,13316.259174,13199.826036,13258.042605,13378.167525,13316.259174,61.90835100000004,2022-11-11 02:10:00,loss,-0.25
2022-11-14,long,13407.133818,13398.36432,8.769497999999658,13434.112228,13357.436747,13395.774487499999,13350.053182,13357.436747,7.38356500000009,2022-11-14 02:50:00,loss,-8.769497999999658
2022-11-15,short,13452.855123,13457.364872,4.509749000000738,13435.248161,13361.12853,13398.188345499999,13474.437851,13435.248161,39.189690000001065,2022-11-15 02:00:00,loss,-4.509749000000738
2022-11-16,short,13551.681299,13554.487148,2.8058490000003076,13550.829349,13447.743425,13499.286387,13589.16709,13550.829349,38.33774100000119,2022-11-16 02:40:00,loss,-2.8058490000003076
2022-11-17,short,13388.10694,13395.172538,7.065598000001046,13394.354571,13338.977835,13366.666203,13435.248161,13394.354571,40.893589999999676,2022-11-17 01:20:00,loss,-7.065598000001046
2022-11-18,long,13309.727559,13308.909592,0.8179670000008628,13346.929366,13297.800262,13322.364814,13258.894555,13297.800262,38.90570699999989,2022-11-18 01:20:00,loss,-0.8179670000008628
2022-11-21,long,13255.770739,13251.828957,3.9417819999998756,13277.63745,13242.991492,13260.314471,13197.270187,13242.991492,45.72130499999912,2022-11-21 01:20:00,win,3.9417819999998756
2022-11-22,long,13160.636346,13158.11448,2.521865999999136,13206.357651,13155.808631,13181.083141,13093.332313,13155.808631,62.47631799999908,2022-11-22 01:55:00,loss,-2.521865999999136
2022-11-23,short,13354.880898,13359.67463,4.793732000000091,13338.977835,13313.135358,13326.056596499999,13382.711258,13338.977835,43.733422999999675,2022-11-23 02:10:00,win,4.793732000000091
2022-11-24,long,13520.727123,13517.637291,3.089832000001479,13522.998989,13501.700245,13512.349617,13488.069048,13501.700245,13.631197000000611,2022-11-24 01:25:00,win,3.089832000001479
2022-11-25,long,13529.814588,13528.144671,1.6699169999992591,13539.470019,13520.44314,13529.9565795,13456.546906,13520.44314,63.89623399999982,2022-11-25 01:30:00,win,1.6699169999992591
2022-11-28,short,13293.824496,13303.729927,9.905431000001045,13296.096362,13241.571576,13268.833969,13323.642739,13296.096362,27.546377000000575,2022-11-28 02:55:00,win,9.905431000001045
2022-11-29,short,13259.178538,13267.948036,8.769497999999658,13263.438287,13198.122137,13230.780212000001,13295.528396,13263.438287,32.09010899999885,2022-11-29 03:15:00,win,8.769497999999658
2022-11-30,short,13103.271727,13107.781476,4.509749000000738,13116.902924,13086.232731,13101.5678275,13161.488296,13116.902924,44.58537199999955,2022-11-30 01:45:00,loss,-4.509749000000738
2022-12-02,short,13672.942152,13678.019868,5.077715999999782,13662.718755,13628.924746,13645.8217505,13697.648696,13662.718755,34.929941000000326,2022-12-02 03:20:00,loss,-5.077715999999782
2022-12-05,long,13598.254554,13587.21319,11.041363999998794,13630.060679,13609.897868,13619.979273500001,13565.880462,13609.897868,44.01740600000085,2022-12-05 01:50:00,loss,-11.041363999998794
2022-12-06,long,13413.38145,13394.388555,18.992895000001226,13453.991056,13398.61432,13426.302688,13382.427274,13398.61432,16.18704600000092,2022-12-06 02:00:00,win,18.992895000001226
2022-12-07,long,13139.905568,13134.827852,5.077715999999782,13172.27966,13138.485652,13155.382656,13077.145267,13138.485652,61.340384999999515,2022-12-07 02:55:00,loss,-5.077715999999782
2022-12-08,short,13082.256966,13083.926882,1.6699159999989206,13060.958221,12987.122572,13024.0403965,13118.606823,13060.958221,57.6486019999993,2022-12-08 02:10:00,loss,-1.6699159999989206
2022-12-09,short,13274.797618,13285.271015,10.47339699999975,13277.353467,13208.913501,13243.133484000002,13309.443576,13277.353467,32.09010899999885,2022-12-09 02:15:00,win,10.47339699999975
2022-12-12,short,13126.274371,13137.315735,11.041364000000613,13135.645819,13089.072564,13112.3591915,13174.835509,13135.645819,39.189690000001065,2022-12-12 02:15:00,loss,-11.041364000000613
2022-12-13,short,13315.404418,13326.901486,11.497068000000581,13323.074772,13268.266003,13295.6703875,13361.517399,13323.074772,38.44262700000036,2022-12-13 02:05:00,win,11.497068000000581
2022-12-19,short,12780.887486,12784.23043,3.3429439999999886,12803.100447,12745.459221,12774.279834,12828.125174,12803.100447,25.024726999999984,2022-12-19 01:25:00,win,3.3429439999999886
2022-12-21,long,12651.546198,12638.36207,13.184128000000783,12668.416801,12603.746157,12636.081479,12595.592033,12603.746157,8.154123999998774,2022-12-21 03:00:00,loss,-13.184128000000783
2022-12-22,long,12781.44984,12777.544543,3.9052969999993365,12800.28868,12765.14159,12782.715134999999,12749.114518,12765.14159,16.027071999998952,2022-12-22 01:25:00,loss,-3.9052969999993365
2022-12-27,long,12553.415526,12547.541991,5.873535000000629,12578.440253,12536.8261,12557.6331765,12503.084894,12536.8261,33.7412060000006,2022-12-27 02:00:00,win,5.873535000000629
2022-12-28,short,12298.10707,12303.418251,5.311180999999124,12302.324721,12251.712913,12277.018817,12320.601207,12302.324721,18.27648599999884,2022-12-28 01:45:00,loss,-5.311180999999124
2022-12-30,long,12348.718879,12347.344172,1.3747070000008534,12405.516575,12364.183598,12384.850086499999,12307.948255,12364.183598,56.235343000000285,2022-12-30 01:50:00,loss,-1.3747070000008534
2023-01-03,short,12453.878969,12457.50309,3.6241210000007413,12437.008366,12317.78944,12377.398903000001,12559.88259,12437.008366,122.87422399999923,2023-01-03 02:15:00,loss,-3.6241210000007413
2023-01-04,short,12393.425976,12407.453635,14.027658999999403,12359.122417,12313.852966,12336.4876915,12429.416595,12359.122417,70.2941780000001,2023-01-04 02:55:00,win,14.027658999999403
2023-01-05,long,12327.630625,12323.725328,3.9052969999993365,12366.995365,12297.544717,12332.270041,12294.451773,12297.544717,3.0929439999999886,2023-01-05 01:25:00,loss,-3.9052969999993365
2023-01-06,long,12149.083412,12139.835758,9.247654000000693,12243.277611,12195.47757,12219.3775905,12122.090448,12195.47757,73.38712199999827,2023-01-06 03:50:00,loss,-9.247654000000693
2023-01-09,long,12551.166112,12535.732569,15.43354300000101,12571.973189,12519.111967,12545.542578,12507.021368,12519.111967,12.09059900000102,2023-01-09 03:15:00,win,15.43354300000101
2023-01-10,short,12550.322582,12560.413767,10.091184999999314,12573.097896,12512.363726,12542.730811,12592.780265,12573.097896,19.682369000000108,2023-01-10 02:10:00,loss,-10.091184999999314
2023-01-11,long,12658.575616,12655.232672,3.3429439999999886,12705.813304,12676.008572,12690.910938,12641.423837,12676.008572,34.584735000000364,2023-01-11 01:40:00,loss,-3.3429439999999886
2023-01-12,long,12901.512296,12893.389348,8.122948000000179,12925.97467,12891.108758,12908.541713999999,12878.736982,12891.108758,12.371775999999954,2023-01-12 02:55:00,win,8.122948000000179
2023-01-13,short,12944.81351,12951.811751,6.998240999999325,12965.33941,12902.07465,12933.707030000001,12965.620587,12965.33941,0.28117699999893375,2023-01-13 02:10:00,loss,-6.998240999999325
2023-01-17,long,12992.894728,12987.864724,5.03000400000019,13037.039472,12972.650005,13004.8447385,12968.432354,12972.650005,4.217650999999023,2023-01-17 02:00:00,win,5.03000400000019
2023-01-19,long,12871.988741,12867.802267,4.186474000000089,12907.417007,12873.956978,12890.6869925,12846.401661,12873.956978,27.555317000000286,2023-01-19 01:40:00,win,4.186474000000089
2023-01-20,short,12834.029885,12839.059889,5.03000400000019,12830.374588,12809.005158,12819.689873,12858.773436,12830.374588,28.398847999998907,2023-01-20 02:10:00,win,5.03000400000019
2023-01-23,short,13127.578373,13130.921317,3.3429439999999886,13135.170145,13109.301887,13122.236015999999,13166.099583,13135.170145,30.92943799999921,2023-01-23 01:40:00,win,3.3429439999999886
2023-01-24,long,13408.47391,13400.913315,7.560595000000831,13434.342167,13397.789195,13416.065681,13384.292712,13397.789195,13.496482999998989,2023-01-24 02:20:00,loss,-7.560595000000831
2023-01-25,short,13305.000879,13310.31206,5.311181000000943,13309.499707,13269.572613,13289.53616,13336.773848,13309.499707,27.274140999999872,2023-01-25 02:20:00,win,5.311181000000943
2023-01-26,short,13431.811577,13437.403934,5.592356999999538,13428.15628,13360.673868,13394.415074,13454.868067,13428.15628,26.711787000000186,2023-01-26 02:35:00,loss,-5.592356999999538
2023-01-27,long,13532.47284,13531.941663,0.5311770000007527,13561.996395,13524.881069,13543.438731999999,13517.851651,13524.881069,7.029417999998259,2023-01-27 01:25:00,loss,-0.5311770000007527
2023-01-31,long,13431.249223,13430.43687,0.812353000001167,13500.981048,13408.47391,13454.727479000001,13391.884484,13408.47391,16.589426000000458,2023-01-31 01:40:00,win,0.812353000001167
2023-02-01,short,13639.882344,13641.819405,1.93706100000054,13630.322336,13591.801126,13611.061731,13662.938835,13630.322336,32.61649900000157,2023-02-01 02:55:00,win,1.93706100000054
2023-02-02,short,14069.520362,14081.01743,11.497068000000581,14109.447455,14060.803884,14085.125669500001,14178.616926,14109.447455,69.16947100000107,2023-02-02 01:40:00,loss,-11.497068000000581
2023-02-03,long,14219.668726,14210.702248,8.96647800000028,14258.471113,14192.394585,14225.432849,14150.499255,14192.394585,41.895329999999376,2023-02-03 03:20:00,loss,-8.96647800000028
2023-02-06,long,14141.220424,14127.473941,13.746482999998989,14175.242806,14106.073334,14140.658070000001,14044.495634,14106.073334,61.57769999999982,2023-02-06 02:10:00,loss,-13.746482999998989
2023-02-07,long,14106.354511,14101.88686,4.467650999999023,14133.628652,14091.452145,14112.5403985,14031.280329,14091.452145,60.171816000000035,2023-02-07 01:15:00,win,4.467650999999023
2023-02-08,long,14373.472388,14370.129445,3.34294299999965,14405.80771,14341.69942,14373.753564999999,14302.897034,14341.69942,38.802386000001206,2023-02-08 01:35:00,loss,-3.34294299999965
2023-02-09,short,14234.571092,14239.601096,5.03000400000019,14185.365168,14120.694524,14153.029846000001,14287.713491,14185.365168,102.34832300000016,2023-02-09 02:55:00,win,5.03000400000019
2023-02-10,short,13953.675556,13956.17497,2.499413999999888,13977.013223,13921.902587,13949.457905,13998.382653,13977.013223,21.369430000000648,2023-02-10 01:50:00,loss,-2.499413999999888
2023-02-13,short,13853.857823,13856.07606,2.218236999999135,13851.327233,13794.810713,13823.068973000001,13929.213182,13851.327233,77.88594899999953,2023-02-13 01:40:00,loss,-2.218236999999135
2023-02-14,short,14097.356856,14100.137447,2.7805909999988216,14106.635688,14064.178004,14085.406846,14144.032191,14106.635688,37.39650299999994,2023-02-14 02:25:00,loss,-2.7805909999988216
2023-02-15,long,14112.540399,14112.290399,0.25,14175.523983,14103.542744,14139.533363499999,14095.669796,14103.542744,7.872948000000179,2023-02-15 01:50:00,loss,-0.25
2023-02-16,long,14358.851199,14356.914139,1.9370600000002014,14388.093578,14351.821782,14369.95768,14314.987632,14351.821782,36.83415000000059,2023-02-16 01:25:00,loss,-1.9370600000002014
2023-02-17,long,13908.687282,13905.906692,2.780590000000302,14002.037951,13939.897897,13970.967924,13876.633137,13939.897897,63.264760000000024,2023-02-17 03:00:00,loss,-2.780590000000302
2023-02-21,long,13775.40952,13773.753636,1.6558839999997872,13902.782571,13871.853133,13887.317852,13752.915383,13871.853133,118.93775000000096,2023-02-21 03:15:00,loss,-1.6558839999997872
2023-02-22,long,13649.723529,13646.380586,3.342943000001469,13657.596477,13623.574095,13640.585286,13569.025813,13623.574095,54.548281999999745,2023-02-22 01:40:00,loss,-3.342943000001469
2023-02-23,short,13704.552988,13707.333579,2.7805910000006406,13735.763604,13681.777675,13708.770639499999,13750.947146,13735.763604,15.18354200000067,2023-02-23 01:30:00,loss,-2.7805910000006406
