Date,FVG_Time,Breakout_Time,Entry_Price,SL_Price,Risk,Hit_SL,Year,TP_1.0R,TP_1.5R,TP_2.0R,TP_2.5R,TP_3.0R,TP_3.5R
02/09/2019,09:02:00,10:10:00,8768.916096,8770.348972,1.4328759999989416,True,2019,False,False,False,False,False,False
02/09/2019,09:18:00,10:05:00,8772.641574,8780.092531,7.450957000000926,True,2019,False,False,False,False,False,False
02/09/2019,09:54:00,09:55:00,8789.262939,8791.268966,2.006026999999449,True,2019,False,False,False,False,False,False
02/09/2020,09:23:00,09:24:00,14088.966604,14098.964451,9.997847000000547,True,2020,False,False,False,False,False,False
02/09/2021,09:01:00,09:02:00,17907.8928,17916.764894,8.87209399999847,True,2021,False,False,False,False,False,False
02/09/2021,09:46:00,09:47:00,17905.603227,17905.889424,0.28619700000126613,True,2021,False,False,False,False,False,False
02/09/2022,08:50:00,08:52:00,14091.778968,14094.350252,2.5712839999996504,True,2022,False,False,False,False,False,False
02/09/2022,08:51:00,08:52:00,14091.778968,14112.920637,21.14166899999873,True,2022,False,False,False,False,False,False
02/09/2022,09:32:00,09:33:00,14198.058706,14200.058593,1.9998869999999442,True,2022,False,False,False,False,False,False
02/09/2024,08:38:00,08:59:00,20478.469731,20481.34013,2.870398999999452,True,2024,False,False,False,False,False,False
02/09/2025,08:46:00,08:47:00,23376.749648,23389.373446,12.623798000000534,True,2025,False,False,False,False,False,False
02/09/2025,09:01:00,09:02:00,23454.259769,23474.710322,20.450552999998763,True,2025,False,False,False,False,False,False
02/09/2025,09:34:00,09:35:00,23474.457846,23477.487558,3.029711999999563,True,2025,False,False,False,False,False,False
02/10/2018,09:00:00,09:01:00,8895.347902,8898.536199,3.1882970000006026,True,2018,False,False,False,False,False,False
02/10/2023,09:45:00,09:46:00,16217.419448,16217.690969,0.27152099999875645,True,2023,False,False,False,False,False,False
02/10/2024,09:03:00,09:04:00,20581.509868,20582.799274,1.2894059999998717,True,2024,False,False,False,False,False,False
02/10/2024,09:20:00,09:21:00,20606.524358,20621.223594,14.699236000000383,True,2024,False,False,False,False,False,False
02/10/2024,09:50:00,09:51:00,20651.911474,20667.642236,15.730761999999231,True,2024,False,False,False,False,False,False
02/10/2025,08:54:00,08:55:00,25029.5,25043.75,14.25,True,2025,False,False,False,False,False,False
02/10/2025,09:05:00,09:06:00,25057.25,25071.25,14.0,True,2025,False,False,False,False,False,False
02/10/2025,09:24:00,09:25:00,25075.5,25077.25,1.75,True,2025,False,False,False,False,False,False
02/10/2025,09:49:00,09:50:00,25033.5,25046.25,12.75,True,2025,False,False,False,False,False,False
02/11/2020,08:51:00,08:59:00,12784.350198,12785.208112,0.8579140000001644,True,2020,False,False,False,False,False,False
02/11/2020,08:54:00,08:55:00,12800.650566,12805.512079,4.861512999999832,True,2020,False,False,False,False,False,False
02/11/2020,09:14:00,09:15:00,12784.350198,12786.637969,2.2877709999993385,True,2020,False,False,False,False,False,False
02/11/2020,09:19:00,09:20:00,12791.213511,12809.515678,18.302166999999827,False,2020,True,True,True,True,True,True
02/11/2020,09:50:00,09:51:00,12722.866353,12734.305208,11.43885500000033,True,2020,False,False,False,False,False,False
02/11/2022,08:41:00,08:42:00,12847.402807,12850.526623,3.1238159999993513,True,2022,False,False,False,False,False,False
02/11/2023,08:50:00,08:51:00,16200.04209,16201.128174,1.0860839999986638,True,2023,False,False,False,False,False,False
02/11/2023,09:53:00,09:54:00,16242.3994,16248.915909,6.516508999999132,True,2023,False,False,False,False,False,False
02/12/2020,08:38:00,08:39:00,14130.131476,14139.854502,9.723025999999663,True,2020,False,False,False,False,False,False
02/12/2020,08:47:00,08:48:00,14101.248367,14104.394052,3.145684999999503,True,2020,False,False,False,False,False,False
02/12/2021,08:33:00,08:34:00,18145.131844,18157.445472,12.31362799999988,True,2021,False,False,False,False,False,False
