entry_datetime,exit_datetime,direction,entry_price,stop_loss,take_profit,exit_price,pnl,result,exit_reason
2018-02-08 02:00:00,2018-02-08 02:15:00,short,7710.51719,7721.102962,7689.345645999999,7721.102962,-10.585772000000361,Loss,SL
2018-02-08 02:00:00,2018-02-08 02:15:00,short,7710.51719,7721.102962,7689.345645999999,7721.102962,-10.585772000000361,Loss,SL
2018-02-08 03:30:00,2018-02-08 07:20:00,short,7708.466988,7732.525516,7660.349932000001,7732.525516,-24.05852799999957,Loss,SL
2018-02-08 04:45:00,2018-02-08 06:35:00,short,7683.571676,7706.165775,7638.383477999998,7706.165775,-22.594099000000824,Loss,SL
2018-02-09 02:25:00,2018-02-09 05:20:00,long,7458.049446,7438.96998,7496.208378,7438.96998,-19.07946600000014,Loss,SL
2018-02-09 04:35:00,2018-02-09 04:45:00,long,7465.957368,7452.14985,7493.572404000001,7452.14985,-13.807518000000528,Loss,SL
2018-02-09 05:55:00,2018-02-09 06:15:00,long,7440.183399,7416.124871,7488.300454999999,7416.124871,-24.05852799999957,Loss,SL
2018-02-12 05:00:00,2018-02-12 05:35:00,long,7605.078225,7592.442251,7630.350173,7592.442251,-12.635973999999806,Loss,SL
2018-02-13 04:10:00,2018-02-13 05:00:00,long,7622.065614,7606.207893,7653.781056000001,7606.207893,-15.85772100000031,Loss,SL
2018-02-13 04:20:00,2018-02-13 09:00:00,short,7606.835541,7633.530044,7553.446535000001,7633.530044,-26.694502999999713,Loss,SL
2018-02-15 02:50:00,2018-02-15 08:35:00,short,7887.713228,7902.985176,7857.169331999999,7857.169331999999,30.54389600000104,Win,TP
2018-02-15 03:55:00,2018-02-15 06:45:00,short,7890.642088,7902.985176,7865.9559119999985,7865.9559119999985,24.68617600000107,Win,TP
2018-02-15 04:30:00,2018-02-15 06:45:00,short,7891.520746,7904.15672,7866.2487980000005,7866.2487980000005,25.27194799999961,Win,TP
2018-02-16 02:00:00,2018-02-16 05:35:00,long,8019.80482,7998.968037,8061.478386000002,7998.968037,-20.83678300000065,Loss,SL
2018-02-19 03:40:00,2018-02-19 07:05:00,long,7972.943058,7962.0644,7994.700373999999,7962.0644,-10.878657999999632,Loss,SL
