strategy,direction,entry_datetime,entry_price,stop_loss,take_profit,exit_datetime,exit_price,pnl,outcome,fvg_timeframe
B: FVG Tap (1h),LONG,2023-07-11 02:05:00,16749.857141,16729.857141,16789.857141,2023-07-11 02:45:00,16729.857141,-20.0,LOSS,1h
B: FVG Tap (1h),LONG,2023-07-11 02:10:00,16750.957133,16730.957133,16790.957133,2023-07-11 02:45:00,16730.957133,-20.0,LOSS,1h
B: FVG Tap (1h),LONG,2023-07-11 02:25:00,16742.982189,16722.982189,16782.982189,2023-07-11 02:45:00,16722.982189,-20.0,LOSS,1h
B: FVG Tap (1h),LONG,2023-07-11 02:40:00,16736.107237,16716.107237,16776.107237,2023-07-11 03:00:00,16716.107237,-20.0,LOSS,1h
B: FVG Tap (1h),LONG,2023-07-11 03:00:00,16720.432348,16700.432348,16760.432348,2023-07-11 03:00:00,16700.432348,-20.0,LOSS,1h
B: FVG Tap (1h),LONG,2023-07-11 03:05:00,16725.107315,16705.107315,16765.107315,2023-07-11 03:30:00,16705.107315,-20.0,LOSS,1h
B: FVG Tap (15m),SHORT,2023-07-18 01:00:00,17402.427549,17422.427549,17362.427549,2023-07-18 02:45:00,17422.427549,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-18 01:30:00,17401.602555,17421.602555,17361.602555,2023-07-18 02:45:00,17421.602555,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-18 02:00:00,17405.452527,17425.452527,17365.452527,2023-07-18 02:45:00,17425.452527,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-18 02:10:00,17405.177529,17425.177529,17365.177529,2023-07-18 02:45:00,17425.177529,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-18 02:25:00,17410.127495,17430.127495,17370.127495,2023-07-18 08:30:00,17370.127495,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-07-18 02:30:00,17407.377514,17427.377514,17367.377514,2023-07-18 03:00:00,17427.377514,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-18 02:35:00,17405.727526,17425.727526,17365.727526,2023-07-18 02:45:00,17425.727526,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-18 02:55:00,17414.527464,17434.527464,17374.527464,2023-07-18 08:30:00,17374.527464,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-07-18 03:05:00,17421.127417,17441.127417,17381.127417,2023-07-18 07:30:00,17381.127417,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-07-18 03:15:00,17417.552442,17437.552442,17377.552442,2023-07-18 07:30:00,17377.552442,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-07-18 03:30:00,17412.327479,17432.327479,17372.327479,2023-07-18 08:30:00,17372.327479,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-07-18 03:35:00,17413.702469,17433.702469,17373.702469,2023-07-18 08:30:00,17373.702469,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-07-18 03:40:00,17412.327479,17432.327479,17372.327479,2023-07-18 08:30:00,17372.327479,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-07-18 03:45:00,17409.852497,17429.852497,17369.852497,2023-07-18 08:30:00,17369.852497,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-07-18 03:50:00,17402.427549,17422.427549,17362.427549,2023-07-18 08:30:00,17362.427549,40.0,WIN,15m
B: FVG Tap (15m),LONG,2023-07-20 02:00:00,17437.077305,17417.077305,17477.077305,2023-07-20 03:00:00,17417.077305,-20.0,LOSS,15m
B: FVG Tap (15m),LONG,2023-07-20 02:05:00,17436.252311,17416.252311,17476.252311,2023-07-20 03:00:00,17416.252311,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-20 02:15:00,17429.377359,17449.377359,17389.377359,2023-07-20 05:30:00,17449.377359,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-20 02:25:00,17429.377359,17449.377359,17389.377359,2023-07-20 05:30:00,17449.377359,-20.0,LOSS,15m
B: FVG Tap (15m),LONG,2023-07-20 03:00:00,17442.302268,17422.302268,17482.302268,2023-07-20 03:00:00,17422.302268,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-20 03:10:00,17418.927433,17438.927433,17378.927433,2023-07-20 05:00:00,17438.927433,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-20 03:15:00,17415.902454,17435.902454,17375.902454,2023-07-20 05:00:00,17435.902454,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-20 03:25:00,17412.052481,17432.052481,17372.052481,2023-07-20 05:00:00,17432.052481,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-20 03:35:00,17415.07746,17435.07746,17375.07746,2023-07-20 05:00:00,17435.07746,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-20 03:45:00,17415.352458,17435.352458,17375.352458,2023-07-20 05:00:00,17435.352458,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-20 03:50:00,17412.877475,17432.877475,17372.877475,2023-07-20 05:00:00,17432.877475,-20.0,LOSS,15m
B: FVG Tap (15m),LONG,2023-07-27 03:00:00,17362.827827,17342.827827,17402.827827,2023-07-27 07:00:00,17402.827827,40.0,WIN,15m
B: FVG Tap (15m),LONG,2023-07-27 03:10:00,17362.827827,17342.827827,17402.827827,2023-07-27 07:00:00,17402.827827,40.0,WIN,15m
B: FVG Tap (15m),LONG,2023-07-27 03:15:00,17366.952798,17346.952798,17406.952798,2023-07-27 07:00:00,17406.952798,40.0,WIN,15m
B: FVG Tap (15m),LONG,2023-07-27 03:20:00,17374.377746,17354.377746,17414.377746,2023-07-27 07:15:00,17414.377746,40.0,WIN,15m
B: FVG Tap (15m),LONG,2023-07-27 03:25:00,17374.652744,17354.652744,17414.652744,2023-07-27 07:15:00,17414.652744,40.0,WIN,15m
B: FVG Tap (15m),LONG,2023-07-27 03:30:00,17377.127727,17357.127727,17417.127727,2023-07-27 07:15:00,17417.127727,40.0,WIN,15m
B: FVG Tap (15m),LONG,2023-07-27 03:40:00,17364.752814,17344.752814,17404.752814,2023-07-27 07:00:00,17404.752814,40.0,WIN,15m
B: FVG Tap (15m),LONG,2023-07-27 03:45:00,17382.35269,17362.35269,17422.35269,2023-07-27 03:45:00,17362.35269,-20.0,LOSS,15m
B: FVG Tap (15m),LONG,2023-07-27 03:50:00,17368.327789,17348.327789,17408.327789,2023-07-27 07:00:00,17408.327789,40.0,WIN,15m
B: FVG Tap (15m),LONG,2023-07-27 03:55:00,17382.35269,17362.35269,17422.35269,2023-07-27 07:30:00,17422.35269,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-07-31 01:00:00,17402.977545,17422.977545,17362.977545,2023-07-31 01:00:00,17422.977545,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-31 01:20:00,17421.952411,17441.952411,17381.952411,2023-07-31 03:45:00,17441.952411,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-31 01:45:00,17422.227409,17442.227409,17382.227409,2023-07-31 03:45:00,17442.227409,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-31 01:50:00,17415.902454,17435.902454,17375.902454,2023-07-31 03:45:00,17435.902454,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-31 01:55:00,17407.102516,17427.102516,17367.102516,2023-07-31 03:00:00,17427.102516,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-31 02:00:00,17404.627533,17424.627533,17364.627533,2023-07-31 03:00:00,17424.627533,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-31 02:05:00,17399.677568,17419.677568,17359.677568,2023-07-31 02:15:00,17419.677568,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-31 02:20:00,17415.627456,17435.627456,17375.627456,2023-07-31 03:45:00,17435.627456,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-31 02:30:00,17400.502562,17420.502562,17360.502562,2023-07-31 03:00:00,17420.502562,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-31 02:35:00,17401.052558,17421.052558,17361.052558,2023-07-31 03:00:00,17421.052558,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-31 02:45:00,17395.277599,17415.277599,17355.277599,2023-07-31 03:00:00,17415.277599,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-31 02:55:00,17403.252543,17423.252543,17363.252543,2023-07-31 03:00:00,17423.252543,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-07-31 03:10:00,17416.727448,17436.727448,17376.727448,2023-07-31 03:45:00,17436.727448,-20.0,LOSS,15m
B: FVG Tap (15m),LONG,2023-07-31 03:45:00,17441.477274,17421.477274,17481.477274,2023-07-31 04:30:00,17421.477274,-20.0,LOSS,15m
B: FVG Tap (15m),LONG,2023-07-31 03:55:00,17441.477274,17421.477274,17481.477274,2023-07-31 04:30:00,17421.477274,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-01 02:00:00,17407.102516,17427.102516,17367.102516,2023-08-01 02:00:00,17427.102516,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-01 02:05:00,17406.55252,17426.55252,17366.55252,2023-08-01 02:45:00,17426.55252,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-01 02:45:00,17409.852497,17429.852497,17369.852497,2023-08-01 04:30:00,17369.852497,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-08-01 02:50:00,17411.227487,17431.227487,17371.227487,2023-08-01 04:30:00,17371.227487,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-08-01 02:55:00,17409.852497,17429.852497,17369.852497,2023-08-01 04:30:00,17369.852497,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-08-01 03:00:00,17403.252543,17423.252543,17363.252543,2023-08-01 06:30:00,17363.252543,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-08-01 03:05:00,17402.427549,17422.427549,17362.427549,2023-08-01 06:30:00,17362.427549,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-08-01 03:30:00,17389.50264,17409.50264,17349.50264,2023-08-01 06:00:00,17409.50264,-20.0,LOSS,15m
B: FVG Tap (15m),LONG,2023-08-01 03:45:00,17394.177607,17374.177607,17434.177607,2023-08-01 03:45:00,17374.177607,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-03 01:45:00,16942.905782,16962.905782,16902.905782,2023-08-03 01:45:00,16962.905782,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-03 01:50:00,16960.505658,16980.505658,16920.505658,2023-08-03 02:00:00,16920.505658,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-08-03 01:55:00,16942.905782,16962.905782,16902.905782,2023-08-03 02:15:00,16902.905782,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-08-03 02:00:00,16924.205914,16944.205914,16884.205914,2023-08-03 02:00:00,16944.205914,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-03 02:05:00,16925.580904,16945.580904,16885.580904,2023-08-03 02:30:00,16885.580904,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-08-03 02:10:00,16924.205914,16944.205914,16884.205914,2023-08-03 02:30:00,16884.205914,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-08-03 02:15:00,16902.481067,16922.481067,16862.481067,2023-08-03 02:15:00,16922.481067,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-03 02:20:00,16907.156034,16927.156034,16867.156034,2023-08-03 03:15:00,16927.156034,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-03 02:25:00,16902.481067,16922.481067,16862.481067,2023-08-03 03:15:00,16922.481067,-20.0,LOSS,15m
B: FVG Tap (15m),LONG,2023-08-03 02:35:00,16881.581214,16861.581214,16921.581214,2023-08-03 03:15:00,16921.581214,40.0,WIN,15m
B: FVG Tap (5m),LONG,2023-08-03 02:45:00,16895.331117,16875.331117,16935.331117,2023-08-03 03:15:00,16935.331117,40.0,WIN,5m
B: FVG Tap (15m),LONG,2023-08-03 02:50:00,16896.431109,16876.431109,16936.431109,2023-08-03 03:15:00,16936.431109,40.0,WIN,15m
B: FVG Tap (15m),LONG,2023-08-03 03:00:00,16904.956049,16884.956049,16944.956049,2023-08-03 03:00:00,16884.956049,-20.0,LOSS,15m
B: FVG Tap (5m),LONG,2023-08-03 03:00:00,16912.655995,16892.655995,16952.655995,2023-08-03 04:00:00,16952.655995,40.0,WIN,5m
B: FVG Tap (15m),SHORT,2023-08-03 03:05:00,16904.681051,16924.681051,16864.681051,2023-08-03 03:15:00,16924.681051,-20.0,LOSS,15m
B: FVG Tap (5m),LONG,2023-08-03 03:10:00,16912.655995,16892.655995,16952.655995,2023-08-03 04:00:00,16952.655995,40.0,WIN,5m
B: FVG Tap (5m),LONG,2023-08-03 03:15:00,16927.230892,16907.230892,16967.230892,2023-08-03 03:15:00,16907.230892,-20.0,LOSS,5m
B: FVG Tap (5m),LONG,2023-08-03 03:15:00,16918.430954,16898.430954,16958.430954,2023-08-03 03:30:00,16898.430954,-20.0,LOSS,5m
B: FVG Tap (5m),LONG,2023-08-03 03:20:00,16934.380842,16914.380842,16974.380842,2023-08-03 03:30:00,16914.380842,-20.0,LOSS,5m
B: FVG Tap (15m),SHORT,2023-08-03 03:25:00,16927.230892,16947.230892,16887.230892,2023-08-03 04:00:00,16947.230892,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-03 03:30:00,16912.930993,16932.930993,16872.930993,2023-08-03 03:30:00,16932.930993,-20.0,LOSS,15m
B: FVG Tap (5m),LONG,2023-08-03 03:35:00,16914.580981,16894.580981,16954.580981,2023-08-03 03:40:00,16894.580981,-20.0,LOSS,5m
B: FVG Tap (15m),SHORT,2023-08-03 03:40:00,16897.256103,16917.256103,16857.256103,2023-08-03 03:45:00,16917.256103,-20.0,LOSS,15m
B: FVG Tap (5m),LONG,2023-08-03 03:45:00,16931.080865,16911.080865,16971.080865,2023-08-03 03:45:00,16911.080865,-20.0,LOSS,5m
B: FVG Tap (5m),LONG,2023-08-03 03:50:00,16910.731009,16890.731009,16950.731009,2023-08-03 04:00:00,16950.731009,40.0,WIN,5m
B: FVG Tap (5m),LONG,2023-08-03 03:55:00,16931.080865,16911.080865,16971.080865,2023-08-03 05:00:00,16971.080865,40.0,WIN,5m
B: FVG Tap (15m),SHORT,2023-08-07 01:00:00,16973.430567,16993.430567,16933.430567,2023-08-07 02:00:00,16993.430567,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-07 01:05:00,16972.880571,16992.880571,16932.880571,2023-08-07 02:00:00,16992.880571,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-07 01:15:00,16956.655685,16976.655685,16916.655685,2023-08-07 01:20:00,16976.655685,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-07 01:20:00,16972.330575,16992.330575,16932.330575,2023-08-07 02:00:00,16992.330575,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-07 01:25:00,16956.655685,16976.655685,16916.655685,2023-08-07 02:00:00,16976.655685,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-07 01:30:00,16947.855747,16967.855747,16907.855747,2023-08-07 02:00:00,16967.855747,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-07 01:50:00,16957.48068,16977.48068,16917.48068,2023-08-07 02:00:00,16977.48068,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-07 02:00:00,16958.305674,16978.305674,16918.305674,2023-08-07 02:00:00,16978.305674,-20.0,LOSS,15m
B: FVG Tap (15m),LONG,2023-08-07 02:05:00,16996.805403,16976.805403,17036.805403,2023-08-07 03:15:00,16976.805403,-20.0,LOSS,15m
B: FVG Tap (15m),LONG,2023-08-07 02:30:00,17004.780347,16984.780347,17044.780347,2023-08-07 03:00:00,16984.780347,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-07 03:15:00,16979.205527,16999.205527,16939.205527,2023-08-07 05:30:00,16939.205527,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-08-07 03:30:00,16966.00562,16986.00562,16926.00562,2023-08-07 04:45:00,16986.00562,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-07 03:40:00,16960.780656,16980.780656,16920.780656,2023-08-07 04:30:00,16980.780656,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-07 03:45:00,16948.680742,16968.680742,16908.680742,2023-08-07 03:45:00,16968.680742,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-07 03:55:00,16963.530637,16983.530637,16923.530637,2023-08-07 04:30:00,16983.530637,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-08 01:00:00,16952.255716,16972.255716,16912.255716,2023-08-08 02:45:00,16972.255716,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-08 01:05:00,16946.205759,16966.205759,16906.205759,2023-08-08 02:00:00,16966.205759,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-08 01:25:00,16950.880726,16970.880726,16910.880726,2023-08-08 02:30:00,16970.880726,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-08 01:45:00,16949.780734,16969.780734,16909.780734,2023-08-08 02:00:00,16969.780734,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-08 01:50:00,16949.230738,16969.230738,16909.230738,2023-08-08 02:00:00,16969.230738,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-08 02:05:00,16962.705643,16982.705643,16922.705643,2023-08-08 02:45:00,16982.705643,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-08 02:10:00,16956.655685,16976.655685,16916.655685,2023-08-08 02:45:00,16976.655685,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-08 02:20:00,16954.455701,16974.455701,16914.455701,2023-08-08 02:45:00,16974.455701,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-08 02:35:00,16960.505658,16980.505658,16920.505658,2023-08-08 02:45:00,16980.505658,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-08 03:00:00,16975.630552,16995.630552,16935.630552,2023-08-08 06:00:00,16935.630552,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-08-08 03:05:00,16965.455624,16985.455624,16925.455624,2023-08-08 06:00:00,16925.455624,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-08-08 03:10:00,16963.255639,16983.255639,16923.255639,2023-08-08 06:00:00,16923.255639,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-08-08 03:15:00,16952.255716,16972.255716,16912.255716,2023-08-08 03:30:00,16972.255716,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-08 03:20:00,16961.880649,16981.880649,16921.880649,2023-08-08 06:00:00,16921.880649,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-08-08 03:25:00,16952.255716,16972.255716,16912.255716,2023-08-08 03:30:00,16972.255716,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-09 01:00:00,16922.555925,16942.555925,16882.555925,2023-08-09 01:45:00,16942.555925,-20.0,LOSS,15m
B: FVG Tap (5m),LONG,2023-08-09 01:00:00,16930.805867,16910.805867,16970.805867,2023-08-09 02:00:00,16970.805867,40.0,WIN,5m
B: FVG Tap (5m),LONG,2023-08-09 01:05:00,16930.530869,16910.530869,16970.530869,2023-08-09 02:00:00,16970.530869,40.0,WIN,5m
B: FVG Tap (15m),SHORT,2023-08-09 01:15:00,16922.280927,16942.280927,16882.280927,2023-08-09 01:45:00,16942.280927,-20.0,LOSS,15m
B: FVG Tap (5m),LONG,2023-08-09 01:30:00,16934.105844,16914.105844,16974.105844,2023-08-09 02:00:00,16974.105844,40.0,WIN,5m
B: FVG Tap (5m),LONG,2023-08-09 01:35:00,16928.330885,16908.330885,16968.330885,2023-08-09 02:00:00,16968.330885,40.0,WIN,5m
B: FVG Tap (5m),LONG,2023-08-09 01:40:00,16934.105844,16914.105844,16974.105844,2023-08-09 02:00:00,16974.105844,40.0,WIN,5m
B: FVG Tap (15m),SHORT,2023-08-09 01:45:00,16933.005852,16953.005852,16893.005852,2023-08-09 02:00:00,16953.005852,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-09 02:00:00,16938.780811,16958.780811,16898.780811,2023-08-09 02:00:00,16958.780811,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-09 02:05:00,16957.205682,16977.205682,16917.205682,2023-08-09 06:00:00,16917.205682,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-08-09 02:10:00,16938.780811,16958.780811,16898.780811,2023-08-09 03:30:00,16958.780811,-20.0,LOSS,15m
B: FVG Tap (5m),LONG,2023-08-09 02:15:00,16947.580749,16927.580749,16987.580749,2023-08-09 02:15:00,16927.580749,-20.0,LOSS,5m
B: FVG Tap (5m),LONG,2023-08-09 02:20:00,16943.730776,16923.730776,16983.730776,2023-08-09 05:45:00,16923.730776,-20.0,LOSS,5m
B: FVG Tap (15m),SHORT,2023-08-09 02:30:00,16945.105767,16965.105767,16905.105767,2023-08-09 03:30:00,16965.105767,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-09 02:35:00,16945.930761,16965.930761,16905.930761,2023-08-09 03:30:00,16965.930761,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-09 02:40:00,16945.105767,16965.105767,16905.105767,2023-08-09 03:30:00,16965.105767,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-09 02:45:00,16941.530792,16961.530792,16901.530792,2023-08-09 03:30:00,16961.530792,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-09 02:50:00,16939.605805,16959.605805,16899.605805,2023-08-09 03:30:00,16959.605805,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-09 03:05:00,16943.730776,16963.730776,16903.730776,2023-08-09 03:30:00,16963.730776,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-09 03:10:00,16943.455778,16963.455778,16903.455778,2023-08-09 03:30:00,16963.455778,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-09 03:15:00,16935.205836,16955.205836,16895.205836,2023-08-09 03:15:00,16955.205836,-20.0,LOSS,15m
B: FVG Tap (15m),SHORT,2023-08-09 03:40:00,16960.505658,16980.505658,16920.505658,2023-08-09 05:45:00,16920.505658,40.0,WIN,15m
B: FVG Tap (15m),SHORT,2023-08-09 03:50:00,16962.705643,16982.705643,16922.705643,2023-08-09 05:45:00,16922.705643,40.0,WIN,15m
B: FVG Tap (15m),LONG,2023-08-10 01:00:00,16771.581988,16751.581988,16811.581988,2023-08-10 02:15:00,16811.581988,40.0,WIN,15m
B: FVG Tap (15m),LONG,2023-08-10 01:05:00,16775.981957,16755.981957,16815.981957,2023-08-10 02:15:00,16815.981957,40.0,WIN,15m
B: FVG Tap (15m),LONG,2023-08-10 01:10:00,16779.281934,16759.281934,16819.281934,2023-08-10 02:15:00,16819.281934,40.0,WIN,15m
B: FVG Tap (15m),LONG,2023-08-10 01:45:00,16768.282011,16748.282011,16808.282011,2023-08-10 02:15:00,16808.282011,40.0,WIN,15m
B: FVG Tap (15m),LONG,2023-08-10 01:50:00,16773.781972,16753.781972,16813.781972,2023-08-10 02:15:00,16813.781972,40.0,WIN,15m
B: FVG Tap (15m),LONG,2023-08-10 02:00:00,16788.631868,16768.631868,16828.631868,2023-08-10 02:00:00,16768.631868,-20.0,LOSS,15m
B: FVG Tap (1h),LONG,2023-08-11 01:10:00,16741.332201,16721.332201,16781.332201,2023-08-11 03:00:00,16721.332201,-20.0,LOSS,1h
B: FVG Tap (1h),LONG,2023-08-11 01:25:00,16740.782204,16720.782204,16780.782204,2023-08-11 03:00:00,16720.782204,-20.0,LOSS,1h
B: FVG Tap (1h),LONG,2023-08-11 01:30:00,16747.657156,16727.657156,16787.657156,2023-08-11 03:00:00,16727.657156,-20.0,LOSS,1h
B: FVG Tap (1h),LONG,2023-08-11 01:45:00,16744.357179,16724.357179,16784.357179,2023-08-11 03:00:00,16724.357179,-20.0,LOSS,1h
B: FVG Tap (1h),LONG,2023-08-11 01:50:00,16746.832162,16726.832162,16786.832162,2023-08-11 03:00:00,16726.832162,-20.0,LOSS,1h
B: FVG Tap (1h),LONG,2023-08-11 01:55:00,16749.582142,16729.582142,16789.582142,2023-08-11 03:00:00,16729.582142,-20.0,LOSS,1h
B: FVG Tap (15m),LONG,2023-08-11 02:00:00,16763.882042,16743.882042,16803.882042,2023-08-11 02:30:00,16743.882042,-20.0,LOSS,15m
B: FVG Tap (1h),LONG,2023-08-11 02:05:00,16753.157117,16733.157117,16793.157117,2023-08-11 03:00:00,16733.157117,-20.0,LOSS,1h
B: FVG Tap (15m),LONG,2023-08-11 02:10:00,16763.882042,16743.882042,16803.882042,2023-08-11 02:30:00,16743.882042,-20.0,LOSS,15m
B: FVG Tap (15m),LONG,2023-08-11 02:20:00,16763.057048,16743.057048,16803.057048,2023-08-11 02:45:00,16743.057048,-20.0,LOSS,15m
B: FVG Tap (1h),LONG,2023-08-11 02:40:00,16750.957133,16730.957133,16790.957133,2023-08-11 03:00:00,16730.957133,-20.0,LOSS,1h
B: FVG Tap (1h),LONG,2023-08-11 02:45:00,16754.532108,16734.532108,16794.532108,2023-08-11 03:00:00,16734.532108,-20.0,LOSS,1h
B: FVG Tap (1h),SHORT,2023-08-11 03:30:00,16681.932619,16701.932619,16641.932619,2023-08-11 03:30:00,16701.932619,-20.0,LOSS,1h
B: FVG Tap (1h),SHORT,2023-08-11 03:35:00,16672.307686,16692.307686,16632.307686,2023-08-11 03:45:00,16692.307686,-20.0,LOSS,1h
B: FVG Tap (1h),SHORT,2023-08-11 03:45:00,16680.832626,16700.832626,16640.832626,2023-08-11 04:00:00,16700.832626,-20.0,LOSS,1h
B: FVG Tap (1h),SHORT,2023-08-14 02:25:00,16618.683064,16638.683064,16578.683064,2023-08-14 02:45:00,16638.683064,-20.0,LOSS,1h
B: FVG Tap (1h),LONG,2023-08-14 02:45:00,16717.957365,16697.957365,16757.957365,2023-08-14 02:50:00,16697.957365,-20.0,LOSS,1h
B: FVG Tap (1h),LONG,2023-08-14 02:55:00,16717.957365,16697.957365,16757.957365,2023-08-14 03:00:00,16697.957365,-20.0,LOSS,1h
B: FVG Tap (1h),SHORT,2023-08-14 03:00:00,16676.982653,16696.982653,16636.982653,2023-08-14 03:00:00,16696.982653,-20.0,LOSS,1h
B: FVG Tap (1h),SHORT,2023-08-14 03:10:00,16676.982653,16696.982653,16636.982653,2023-08-14 06:30:00,16636.982653,40.0,WIN,1h
B: FVG Tap (1h),SHORT,2023-08-14 03:15:00,16672.032688,16692.032688,16632.032688,2023-08-14 06:30:00,16632.032688,40.0,WIN,1h
B: FVG Tap (1h),SHORT,2023-08-14 03:25:00,16668.732711,16688.732711,16628.732711,2023-08-14 07:00:00,16628.732711,40.0,WIN,1h
B: FVG Tap (1h),SHORT,2023-08-14 03:30:00,16666.807725,16686.807725,16626.807725,2023-08-14 07:00:00,16626.807725,40.0,WIN,1h
B: FVG Tap (1h),SHORT,2023-08-14 03:40:00,16674.232673,16694.232673,16634.232673,2023-08-14 06:30:00,16634.232673,40.0,WIN,1h
B: FVG Tap (1h),SHORT,2023-08-14 03:45:00,16662.132758,16682.132758,16622.132758,2023-08-14 05:15:00,16682.132758,-20.0,LOSS,1h
