====================================================================================================
RAPPORT D'ANALYSE - STRATÉGIE BOUGIE 8H30 (OUVERTURE NEW YORK)
====================================================================================================

Critères de la stratégie:
  - BULLISH: le HIGH de la bougie 8h30 dépasse le HIGH maximum des 5 bougies précédentes
  - BEARISH: le LOW de la bougie 8h30 est inférieur au LOW minimum des 5 bougies précédentes

Période analysée: 2018-2025

----------------------------------------------------------------------------------------------------
RÉSUMÉ
----------------------------------------------------------------------------------------------------
  Trades identifiés sur 1 minute:  1680 trades
  Trades identifiés sur 5 minutes: 1750 trades
  Trades identifiés sur 15 minutes: 1583 trades

  1 minute: 881 Bullish, 799 Bearish
  5 minutes: 899 Bullish, 851 Bearish
  15 minutes: 826 Bullish, 757 Bearish

====================================================================================================
TRADES IDENTIFIÉS - BOUGIES 1 MINUTE
====================================================================================================

Statistiques par année:
  2018: 114 Bullish, 89 Bearish (Total: 203)
  2019: 111 Bullish, 108 Bearish (Total: 219)
  2020: 110 Bullish, 108 Bearish (Total: 218)
  2021: 121 Bullish, 109 Bearish (Total: 230)
  2022: 128 Bullish, 93 Bearish (Total: 221)
  2023: 120 Bullish, 91 Bearish (Total: 211)
  2024: 91 Bullish, 103 Bearish (Total: 194)
  2025: 86 Bullish, 98 Bearish (Total: 184)

----------------------------------------------------------------------------------------------------
Liste détaillée des trades:
----------------------------------------------------------------------------------------------------

Date         Type     Entry Price    High 8h30      Low 8h30       Max High Prev5   Min Low Prev5   
2022-12-02   Bullish  13489.49       13504.82       13454.28       13457.97         13440.64        
2022-12-05   Bullish  13548.84       13555.37       13530.95       13551.40         13538.90        
2022-12-07   Bullish  13093.05       13102.99       13057.83       13083.11         13058.12        
2022-12-08   Bearish  13134.51       13145.59       13117.47       13139.91         13128.83        
2022-12-09   Bullish  13193.01       13196.99       13172.85       13180.23         13160.64        
2022-12-12   Bullish  13167.17       13172.56       13143.03       13172.28         13146.72        
2022-12-13   Bearish  13809.15       13829.68       13798.18       13854.70         13812.52        
2022-12-14   Bullish  13439.97       13448.40       13417.75       13427.03         13408.47        
2022-12-15   Bullish  13153.73       13167.79       13134.89       13146.14         13128.70        
2022-12-19   Bearish  12742.93       12775.55       12740.68       12773.30         12763.17        
2022-12-20   Bearish  12507.30       12526.70       12503.93       12526.42         12505.33        
2022-12-21   Bullish  12629.90       12630.46       12603.75       12623.71         12612.18        
2022-12-22   Bearish  12592.78       12606.00       12583.78       12603.18         12592.50        
2022-12-27   Bearish  12409.73       12434.76       12409.17       12454.44         12428.29        
2022-12-28   Bearish  12244.40       12275.61       12239.90       12278.14         12252.84        
2022-12-29   Bearish  12239.62       12250.31       12227.53       12253.68         12241.59        
2022-12-30   Bullish  12283.20       12291.36       12256.49       12281.52         12264.93        
2023-01-03   Bearish  12485.09       12518.55       12483.96       12526.98         12505.33        
2023-01-04   Bearish  12378.52       12418.17       12375.15       12412.83         12384.71        
2023-01-06   Bearish  12230.34       12262.96       12216.85       12259.02         12235.40        
2023-01-09   Bullish  12620.05       12621.46       12595.87       12600.93         12589.41        
2023-01-10   Bullish  12539.08       12565.22       12526.98       12554.26         12527.83        
2023-01-11   Bullish  12752.77       12763.17       12735.06       12747.15         12722.68        
2023-01-12   Bullish  12951.00       12951.56       12922.60       12932.44         12897.01        
2023-01-13   Bullish  12864.12       12868.33       12844.15       12852.59         12833.19        
2023-01-16   Bearish  13036.48       13038.45       13033.10       13041.54         13035.07        
2023-01-17   Bullish  13054.19       13069.66       13039.29       13051.38         13030.85        
2023-01-18   Bullish  13176.78       13178.75       13149.51       13173.13         13150.92        
2023-01-19   Bullish  12848.93       12848.93       12818.00       12830.37         12801.69        
2023-01-20   Bearish  12833.75       12854.56       12829.53       12870.30         12850.62        
2023-01-24   Bearish  13323.00       13351.96       13322.15       13342.12         13323.28        
2023-01-25   Bearish  13145.57       13173.41       13142.20       13173.97         13162.73        
2023-01-26   Bullish  13539.50       13540.63       13515.04       13521.23         13508.29        
2023-01-27   Bullish  13570.71       13572.12       13543.44       13556.09         13538.38        
2023-01-30   Bullish  13613.73       13617.95       13583.65       13598.83         13583.08        
2023-01-31   Bullish  13490.02       13495.36       13461.62       13490.02         13464.43        
2023-02-01   Bullish  13662.66       13665.19       13644.10       13663.50         13653.38        
2023-02-02   Bullish  14306.83       14311.89       14262.13       14263.53         14240.48        
2023-02-03   Bullish  14160.06       14162.59       14124.63       14151.06         14116.48        
2023-02-06   Bullish  14083.58       14093.98       14061.65       14070.65         14054.06        
2023-02-07   Bullish  14070.36       14082.17       14062.21       14074.02         14057.71        
2023-02-08   Bullish  14307.11       14313.30       14292.77       14313.02         14293.06        
2023-02-09   Bearish  14288.56       14315.83       14287.99       14313.30         14293.62        
2023-02-10   Bullish  13917.40       13919.37       13867.92       13881.13         13865.67        
2023-02-13   Bearish  13925.00       13950.02       13924.15       13954.52         13941.87        
2023-02-14   Bearish  13978.14       14035.22       13975.04       14048.15         14020.88        
2023-02-15   Bullish  14137.00       14139.81       14117.60       14126.60         14104.95        
2023-02-16   Bullish  14098.48       14107.48       14084.14       14104.11         14074.58        
2023-02-17   Bearish  13933.43       13935.40       13916.00       13967.73         13932.87        
2023-02-22   Bullish  13644.66       13651.41       13626.39       13643.54         13630.04        
2023-02-23   Bearish  13770.35       13788.62       13769.79       13788.34         13772.88        
2023-02-24   Bullish  13500.70       13504.64       13475.11       13491.70         13477.36        
2023-02-27   Bullish  13651.69       13657.60       13637.35       13647.47         13634.82        
2023-03-01   Bearish  13543.16       13559.18       13539.78       13570.43         13546.53        
2023-03-02   Bullish  13343.52       13346.90       13323.56       13336.77         13324.12        
2023-03-03   Bearish  13634.26       13652.82       13631.45       13654.78         13645.51        
2023-03-06   Bullish  13916.56       13921.34       13901.66       13905.88         13897.44        
2023-03-07   Bearish  13859.20       13865.39       13853.30       13871.29         13857.51        
2023-03-08   Bullish  13729.30       13730.14       13703.43       13707.65         13694.99        
2023-03-10   Bearish  13490.02       13518.41       13482.42       13518.70         13498.45        
2023-03-14   Bullish  13609.06       13615.46       13582.90       13596.26         13572.04        
2023-03-15   Bullish  13610.17       13629.93       13579.84       13609.62         13562.58        
2023-03-21   Bullish  14240.57       14246.69       14221.09       14227.21         14215.52        
2023-03-22   Bearish  14327.13       14337.43       14323.79       14335.20         14324.62        
2023-03-23   Bullish  14334.36       14339.10       14309.59       14314.60         14284.27        
2023-03-27   Bearish  14378.34       14390.03       14367.48       14389.47         14376.11        
2023-03-28   Bearish  14210.79       14224.71       14204.39       14224.98         14205.78        
2023-03-29   Bullish  14353.01       14355.79       14340.21       14350.23         14341.04        
2023-03-30   Bearish  14530.86       14546.44       14530.02       14555.91         14539.21        
2023-04-03   Bearish  14696.18       14707.04       14694.79       14708.43         14699.24        
2023-04-06   Bearish  14479.65       14487.72       14476.03       14491.34         14476.86        
2023-04-11   Bearish  14624.65       14650.81       14624.65       14651.09         14637.18        
2023-04-12   Bearish  14626.04       14655.82       14624.65       14661.67         14637.18        
2023-04-13   Bullish  14511.65       14513.88       14494.68       14506.64         14476.31        
2023-04-14   Bullish  14643.86       14647.75       14626.88       14628.83         14615.19        
2023-04-17   Bearish  14643.02       14658.89       14637.18       14666.12         14651.09        
2023-04-18   Bearish  14769.10       14788.86       14768.82       14784.97         14775.50        
2023-04-19   Bullish  14578.17       14582.63       14562.31       14569.55         14561.20        
2023-04-21   Bearish  14525.01       14538.93       14523.07       14557.86         14535.87        
2023-04-24   Bearish  14556.46       14561.47       14547.84       14560.92         14553.96        
2023-04-27   Bearish  14505.25       14522.23       14504.97       14522.79         14505.25        
2023-04-28   Bullish  14738.49       14739.32       14708.15       14725.40         14709.26        
2023-05-01   Bullish  14811.68       14818.64       14803.61       14808.62         14799.16        
2023-05-02   Bearish  14793.04       14808.62       14792.76       14809.74         14800.27        
2023-05-04   Bearish  14549.23       14568.43       14548.11       14564.81         14555.35        
2023-05-05   Bearish  14616.30       14631.61       14613.80       14629.66         14616.02        
2023-05-08   Bullish  14808.62       14818.09       14806.67       14807.51         14798.88        
2023-05-09   Bullish  14792.20       14794.98       14784.13       14785.80         14776.62        
2023-05-10   Bullish  14888.22       14891.56       14879.04       14889.34         14879.04        
2023-05-15   Bearish  14921.34       14939.71       14920.79       14942.77         14933.03        
2023-05-16   Bullish  14977.84       14978.68       14956.41       14960.86         14947.23        
2023-05-17   Bullish  15065.79       15073.03       15054.38       15058.83         15046.03        
2023-05-18   Bullish  15212.47       15216.64       15199.39       15201.89         15194.38        
2023-05-22   Bullish  15429.28       15435.40       15416.20       15423.16         15413.14        
2023-05-23   Bearish  15396.44       15400.05       15388.09       15402.56         15391.15        
2023-05-24   Bearish  15179.90       15189.37       15169.05       15189.64         15171.55        
2023-05-25   Bearish  15506.37       15547.84       15503.03       15546.45         15530.31        
