Type,Date,Candle_N_Time,Candle_N2_Time,Candle_N_Price,Candle_N2_Price,Gap_Size,Revisited
Bearish,2025-02-25,08:30:00,09:00:00,21970.6682,21924.2747,46.3935,False
Bearish,2025-02-25,08:45:00,09:15:00,21867.5715,21821.4358,46.1357,False
Bearish,2025-02-25,09:00:00,09:30:00,21789.7336,21779.6816,10.0519,True
Bearish,2025-02-27,08:30:00,09:00:00,21825.8174,21739.7317,86.0857,True
Bearish,2025-03-03,08:30:00,09:00:00,21591.2725,21545.6523,45.6203,True
Bearish,2025-03-04,08:30:00,09:00:00,20887.3802,20882.9986,4.3816,True
Bearish,2025-03-04,08:45:00,09:15:00,20853.8738,20831.708,22.1658,True
Bullish,2025-03-06,08:45:00,09:15:00,20973.9814,21027.0761,53.0948,True
Bearish,2025-03-07,08:45:00,09:15:00,20759.5403,20755.932,3.6084,False
Bearish,2025-03-07,09:00:00,09:30:00,20703.6104,20680.1559,23.4545,True
Bearish,2025-03-10,09:15:00,09:45:00,20262.8723,20255.3977,7.4745,False
Bearish,2025-03-11,08:45:00,09:15:00,20093.536,20088.3812,5.1548,True
Bearish,2025-03-12,09:15:00,09:45:00,20193.7975,20175.4978,18.2997,False
Bearish,2025-03-12,09:30:00,10:00:00,20104.8766,20092.7628,12.1139,False
Bearish,2025-03-14,08:45:00,09:15:00,20140.445,20127.3002,13.1448,True
Bullish,2025-03-14,09:15:00,09:45:00,20127.3002,20147.1463,19.8461,False
Bullish,2025-03-14,09:30:00,10:00:00,20167.2501,20195.6017,28.3516,False
Bullish,2025-03-19,08:30:00,09:00:00,20213.1238,20221.2846,8.1608,True
Bearish,2025-03-19,09:15:00,09:45:00,20241.6867,20233.0158,8.6709,True
Bullish,2025-03-20,08:30:00,09:00:00,20307.7385,20326.8655,19.127,False
Bullish,2025-03-20,08:45:00,09:15:00,20340.8919,20376.8506,35.9587,False
Bullish,2025-03-25,09:15:00,09:45:00,20865.9909,20872.6216,6.6307,False
Bearish,2025-03-26,08:30:00,09:00:00,20823.4016,20765.5106,57.891,False
Bullish,2025-03-27,09:00:00,09:30:00,20506.914,20510.7394,3.8254,False
Bullish,2025-03-27,09:15:00,09:45:00,20526.551,20534.7119,8.1608,False
Bearish,2025-03-28,08:45:00,09:15:00,20242.1968,20118.5091,123.6877,False
Bearish,2025-03-28,09:00:00,09:30:00,20096.8318,20056.0276,40.8042,False
Bearish,2025-04-01,08:45:00,09:15:00,19769.8882,19750.5062,19.382,True
Bullish,2025-04-01,09:15:00,09:45:00,19750.5062,19815.5379,65.0317,False
Bullish,2025-04-01,09:30:00,10:00:00,19856.3421,19894.8511,38.509,False
Bearish,2025-04-03,09:30:00,10:00:00,19209.8506,19205.7702,4.0804,False
Bearish,2025-04-04,09:00:00,09:30:00,18338.171,18329.245,8.9259,True
Bearish,2025-04-04,09:15:00,09:45:00,18272.8842,18265.7435,7.1407,True
Bullish,2025-04-07,08:30:00,09:00:00,17321.3814,17508.8257,187.4443,True
Bullish,2025-04-07,08:45:00,09:15:00,17643.9896,17688.6192,44.6296,True
Bullish,2025-04-08,08:30:00,09:00:00,18567.9496,18585.5464,17.5968,True
Bullish,2025-04-08,08:45:00,09:15:00,18632.4712,18645.2225,12.7513,True
Bearish,2025-04-08,09:15:00,09:45:00,18645.2225,18640.6321,4.5905,False
Bearish,2025-04-08,09:30:00,10:00:00,18592.6871,18548.5676,44.1195,False
Bearish,2025-04-17,09:00:00,09:30:00,18753.6087,18725.0458,28.5629,True
Bearish,2025-04-21,08:30:00,09:00:00,18423.8598,18360.1032,63.7566,False
Bearish,2025-04-21,08:45:00,09:15:00,18355.7678,18335.3657,20.4021,True
Bullish,2025-04-22,08:30:00,09:00:00,18580.1909,18608.7538,28.5629,True
Bullish,2025-04-22,09:30:00,10:00:00,18687.5569,18706.6839,19.127,False
Bullish,2025-04-24,08:30:00,09:00:00,19344.7595,19427.643,82.8835,False
Bullish,2025-04-24,09:00:00,09:30:00,19490.3795,19492.1646,1.7852,True
Bullish,2025-04-30,08:45:00,09:15:00,19601.8259,19621.718,19.892,False
Bullish,2025-04-30,09:00:00,09:30:00,19644.1603,19663.2872,19.127,False
Bullish,2025-05-01,09:00:00,09:30:00,20355.9385,20377.1057,21.1672,False
Bullish,2025-05-01,09:15:00,09:45:00,20407.7088,20417.1448,9.436,False
Bullish,2025-05-01,09:30:00,10:00:00,20449.7881,20452.0834,2.2952,False
Bullish,2025-05-06,09:00:00,09:30:00,20244.492,20280.9608,36.4688,False
Bearish,2025-05-07,09:30:00,10:00:00,20351.348,20248.3174,103.0306,False
Bearish,2025-05-09,09:00:00,09:30:00,20637.9975,20556.6441,81.3534,True
Bullish,2025-05-13,08:30:00,09:00:00,21504.3216,21539.7702,35.4486,False
Bullish,2025-05-13,08:45:00,09:15:00,21556.602,21622.1437,65.5417,True
Bullish,2025-05-13,09:30:00,10:00:00,21655.2971,21657.5923,2.2952,False
Bullish,2025-05-15,09:30:00,10:00:00,21736.6505,21756.2875,19.637,False
Bearish,2025-05-16,09:15:00,09:45:00,21838.661,21836.1107,2.5503,True
Bullish,2025-05-19,08:30:00,09:00:00,21762.6631,21776.9446,14.2815,False
Bullish,2025-05-19,08:45:00,09:15:00,21804.7425,21806.2726,1.5302,False
Bullish,2025-05-21,09:30:00,10:00:00,21847.5869,21878.19,30.6031,False
Bullish,2025-05-22,08:30:00,09:00:00,21646.1162,21689.4706,43.3545,True
Bullish,2025-05-23,08:45:00,09:15:00,21331.1588,21332.1789,1.0201,True
Bearish,2025-05-26,09:15:00,09:45:00,21686.9204,21671.8738,15.0465,False
Bullish,2025-05-27,08:30:00,09:00:00,21712.423,21720.3288,7.9058,False
Bullish,2025-05-27,08:45:00,09:15:00,21725.6843,21775.9245,50.2402,False
Bearish,2025-05-28,08:30:00,09:00:00,21922.5646,21918.7392,3.8254,False
Bearish,2025-05-29,08:45:00,09:15:00,21917.209,21894.0017,23.2074,True
Bullish,2025-05-30,08:45:00,09:15:00,21756.7975,21785.1055,28.3079,True
Bullish,2025-06-02,09:00:00,09:30:00,21758.8378,21778.2197,19.382,False
Bullish,2025-06-03,09:30:00,10:00:00,22055.9433,22087.8216,31.8783,False
Bullish,2025-06-09,08:45:00,09:15:00,22258.4341,22278.5812,20.1471,True
Bullish,2025-06-11,08:45:00,09:15:00,22440.2678,22444.3483,4.0804,True
Bullish,2025-06-11,09:00:00,09:30:00,22458.8848,22468.0657,9.1809,True
Bullish,2025-06-12,08:45:00,09:15:00,22332.6468,22342.5928,9.946,False
Bearish,2025-06-13,08:45:00,09:15:00,22147.7528,22135.7665,11.9862,True
Bullish,2025-06-16,08:30:00,09:00:00,22317.8654,22362.3012,44.4358,False
Bullish,2025-06-16,08:45:00,09:15:00,22391.5884,22391.8409,0.2525,True
Bullish,2025-06-18,08:45:00,09:15:00,22244.1425,22259.291,15.1486,False
Bullish,2025-06-18,09:00:00,09:30:00,22271.4099,22283.7812,12.3713,True
Bearish,2025-06-20,08:30:00,09:00:00,22258.2811,22248.4346,9.8466,False
Bearish,2025-06-20,08:45:00,09:15:00,22228.489,22221.6721,6.8169,False
Bearish,2025-06-20,09:00:00,09:30:00,22188.8502,22183.5482,5.302,False
Bearish,2025-06-20,09:15:00,09:45:00,22105.2807,22097.2015,8.0792,False
Bearish,2025-06-20,09:30:00,10:00:00,22083.3153,22071.9539,11.3614,False
Bullish,2025-06-23,08:30:00,09:00:00,22102.5034,22142.3947,39.8912,False
Bullish,2025-06-23,08:45:00,09:15:00,22145.6768,22180.5185,34.8417,True
Bullish,2025-06-27,08:30:00,09:00:00,22967.9911,22989.9565,21.9654,True
Bullish,2025-06-27,08:45:00,09:15:00,22995.5109,22997.7832,2.2723,True
Bearish,2025-07-01,09:00:00,09:30:00,23013.4367,23009.1446,4.2921,False
Bearish,2025-07-01,09:15:00,09:45:00,22974.0505,22944.5108,29.5397,False
Bullish,2025-07-02,08:45:00,09:15:00,22953.3475,22979.3525,26.005,False
Bullish,2025-07-02,09:00:00,09:30:00,22987.1792,22996.5208,9.3416,False
Bullish,2025-07-03,08:30:00,09:00:00,23213.3977,23220.7195,7.3218,False
Bullish,2025-07-03,08:45:00,09:15:00,23232.3334,23266.9226,34.5892,True
Bullish,2025-07-04,09:00:00,09:30:00,23154.3183,23156.8431,2.5248,True
Bullish,2025-07-09,08:30:00,09:00:00,23292.9276,23305.8039,12.8763,True
Bearish,2025-07-09,09:00:00,09:30:00,23305.8039,23277.5266,28.2773,False
Bearish,2025-07-09,09:15:00,09:45:00,23264.1454,23227.2839,36.8615,False
Bearish,2025-07-10,08:30:00,09:00:00,23249.7542,23188.6551,61.0992,True
Bullish,2025-07-11,08:45:00,09:15:00,23194.967,23196.7343,1.7673,True
Bullish,2025-07-14,09:30:00,10:00:00,23186.8877,23212.3878,25.5001,False
Bullish,2025-07-17,08:30:00,09:00:00,23357.5615,23369.1754,11.6139,True
Bullish,2025-07-17,09:15:00,09:45:00,23386.8487,23397.4527,10.604,False
Bullish,2025-07-17,09:30:00,10:00:00,23409.319,23423.4577,14.1387,False
Bearish,2025-07-18,08:45:00,09:15:00,23482.7896,23469.4083,13.3812,False
Bearish,2025-07-18,09:00:00,09:30:00,23455.0172,23454.2598,0.7574,True
Bullish,2025-07-21,08:30:00,09:00:00,23579.9928,23607.5127,27.5199,False
Bearish,2025-07-21,09:30:00,10:00:00,23632.5078,23629.983,2.5248,False
Bearish,2025-07-22,08:30:00,09:00:00,23489.3539,23417.3983,71.9556,True
Bearish,2025-07-24,08:45:00,09:15:00,23577.973,23571.9136,6.0594,True
Bullish,2025-07-24,09:15:00,09:45:00,23571.9136,23582.77,10.8565,False
Bullish,2025-07-24,09:30:00,10:00:00,23592.8691,23602.2107,9.3416,False
Bullish,2025-07-25,08:30:00,09:00:00,23609.785,23615.5919,5.8069,False
Bearish,2025-07-29,09:30:00,10:00:00,23784.2459,23775.6617,8.5842,False
Bullish,2025-07-30,09:00:00,09:30:00,23731.9833,23736.7804,4.797,True
Bearish,2025-07-31,09:30:00,10:00:00,23833.2262,23818.0776,15.1486,False
Bullish,2025-08-01,09:00:00,09:30:00,23155.8332,23182.3432,26.51,True
Bullish,2025-08-04,08:30:00,09:00:00,23426.7399,23443.9083,17.1684,True
Bearish,2025-08-05,08:45:00,09:15:00,23583.5275,23555.5026,28.0248,False
Bearish,2025-08-05,09:00:00,09:30:00,23537.5768,23522.1758,15.401,False
Bearish,2025-08-05,09:15:00,09:45:00,23492.1312,23418.1557,73.9755,True
Bullish,2025-08-08,08:30:00,09:00:00,23848.1223,23865.5431,17.4208,True
Bullish,2025-08-12,09:00:00,09:30:00,23959.4642,23978.1474,18.6832,True
Bullish,2025-08-12,09:30:00,10:00:00,24002.3851,24008.4445,6.0594,False
Bearish,2025-08-13,08:30:00,09:00:00,24266.7274,24256.3759,10.3515,False
Bearish,2025-08-13,08:45:00,09:15:00,24242.7422,24242.4897,0.2525,False
Bearish,2025-08-13,09:00:00,09:30:00,24214.4649,24210.6778,3.7871,False
Bullish,2025-08-14,09:00:00,09:30:00,24179.8757,24187.9549,8.0792,True
Bearish,2025-08-15,09:15:00,09:45:00,24075.3506,24070.0486,5.302,False
Bearish,2025-08-15,09:30:00,10:00:00,24063.4843,24050.3555,13.1287,False
Bearish,2025-08-19,09:00:00,09:30:00,23906.6967,23893.8204,12.8763,False
Bearish,2025-08-19,09:15:00,09:45:00,23856.9589,23833.7311,23.2278,False
Bearish,2025-08-20,08:30:00,09:00:00,23553.2303,23444.9182,108.3122,False
Bullish,2025-08-21,08:45:00,09:15:00,23498.948,23502.9876,4.0396,True
Bullish,2025-08-22,08:45:00,09:15:00,23573.4284,23724.6615,151.2331,False
Bullish,2025-08-27,08:45:00,09:15:00,23774.9042,23798.8895,23.9852,False
Bullish,2025-08-27,09:00:00,09:30:00,23800.4043,23829.4391,29.0347,True
Bullish,2025-08-28,09:15:00,09:45:00,23908.969,23918.3106,9.3416,False
Bearish,2025-08-29,08:30:00,09:00:00,23821.6123,23784.4983,37.114,False
Bearish,2025-08-29,08:45:00,09:15:00,23740.0626,23731.4784,8.5842,True
Bullish,2025-09-02,08:30:00,09:00:00,23407.2992,23426.2349,18.9357,True
Bullish,2025-09-03,09:15:00,09:45:00,23704.7159,23728.9536,24.2377,True
Bearish,2025-09-05,08:45:00,09:15:00,24061.9694,23998.8504,63.119,False
Bearish,2025-09-05,09:00:00,09:30:00,23990.0138,23900.3848,89.629,False
Bearish,2025-09-05,09:30:00,10:00:00,23823.3796,23807.7261,15.6535,False
Bullish,2025-09-12,09:00:00,09:30:00,24299.0444,24302.8315,3.7871,False
Bullish,2025-09-12,09:15:00,09:45:00,24314.6979,24317.98,3.2822,False
Bullish,2025-09-15,08:30:00,09:00:00,24468.5,24479.5,11.0,True
Bullish,2025-09-18,08:45:00,09:15:00,24698.5,24746.5,48.0,True
Bullish,2025-09-22,09:00:00,09:30:00,24888.0,24890.0,2.0,False
Bullish,2025-09-22,09:15:00,09:45:00,24906.0,24913.5,7.5,True
Bullish,2025-09-25,08:45:00,09:15:00,24522.25,24576.5,54.25,False
Bullish,2025-09-25,09:00:00,09:30:00,24584.0,24609.0,25.0,True
Bearish,2025-09-26,08:45:00,09:15:00,24643.5,24614.75,28.75,True
Bullish,2025-09-29,08:30:00,09:00:00,24917.25,24920.0,2.75,True
Bullish,2025-09-30,09:30:00,10:00:00,24809.25,24826.5,17.25,False
Bullish,2025-10-01,09:00:00,09:30:00,24833.75,24874.75,41.0,False
Bearish,2025-10-02,09:30:00,10:00:00,25054.0,25051.25,2.75,False
Bearish,2025-10-03,08:30:00,09:00:00,25113.5,25108.5,5.0,True
Bullish,2025-10-08,08:30:00,09:00:00,25153.0,25174.25,21.25,True
Bullish,2025-10-08,08:45:00,09:15:00,25183.75,25184.25,0.5,True
Bearish,2025-10-09,09:00:00,09:30:00,25261.25,25253.0,8.25,True
Bearish,2025-10-10,09:30:00,10:00:00,25316.0,25196.0,120.0,False
Bullish,2025-10-13,08:30:00,09:00:00,24842.75,24865.5,22.75,True
Bullish,2025-10-14,08:45:00,09:15:00,24588.0,24602.25,14.25,False
Bullish,2025-10-14,09:00:00,09:30:00,24633.75,24680.25,46.5,True
Bullish,2025-10-15,08:30:00,09:00:00,25003.5,25013.0,9.5,False
Bullish,2025-10-15,08:45:00,09:15:00,25023.5,25072.75,49.25,True
Bearish,2025-10-17,09:15:00,09:45:00,24876.0,24868.0,8.0,False
Bullish,2025-10-20,09:00:00,09:30:00,25253.0,25265.75,12.75,False
Bullish,2025-10-20,09:15:00,09:45:00,25283.5,25294.75,11.25,True
Bullish,2025-10-21,09:30:00,10:00:00,25267.0,25269.5,2.5,False
Bearish,2025-10-22,09:00:00,09:30:00,25209.75,25142.25,67.5,True
Bullish,2025-10-23,08:30:00,09:00:00,25092.25,25102.0,9.75,True
Bearish,2025-10-28,09:00:00,09:30:00,26054.25,26052.0,2.25,True
Bullish,2025-10-31,09:15:00,09:45:00,26115.75,26148.0,32.25,False
Bullish,2025-11-04,08:30:00,09:00:00,25782.25,25827.5,45.25,True
Bearish,2025-11-04,09:30:00,10:00:00,25843.0,25822.75,20.25,False
Bullish,2025-11-05,08:30:00,09:00:00,25576.5,25642.5,66.0,True
Bearish,2025-11-06,08:30:00,09:00:00,25586.0,25513.25,72.75,True
Bearish,2025-11-06,09:15:00,09:45:00,25404.5,25363.25,41.25,True
Bearish,2025-11-07,09:15:00,09:45:00,24953.75,24897.25,56.5,False
Bearish,2025-11-07,09:30:00,10:00:00,24864.5,24861.0,3.5,False
Bearish,2025-11-10,09:30:00,10:00:00,25614.25,25537.75,76.5,False
